record_id,title,abstract,year,seed_theme,record_type,text_for_embedding
breast-cancer-03-0494,Immunotherapy programs in PD-L1 stratification: study 494,"This study examines PD-L1 stratification through combination immunotherapy, PD-L1 selection, and checkpoint biomarker. It also discusses links to antibody development and HER2 biology, alongside clinical development and translational biomarker.",2023,TNBC immunotherapy,core,"Immunotherapy programs in PD-L1 stratification: study 494 [SEP] This study examines PD-L1 stratification through combination immunotherapy, PD-L1 selection, and checkpoint biomarker. It also discusses links to antibody development and HER2 biology, alongside clinical development and translational biomarker."
breast-cancer-01-0111,HER2-focused development in brain metastases: study 111,"This study examines brain metastases through resistance adaptation, HER2 biology, and combination treatment. It also discusses links to molecular relapse and minimal residual disease, alongside translational biomarker and portfolio review.",2022,HER2 biology,core,"HER2-focused development in brain metastases: study 111 [SEP] This study examines brain metastases through resistance adaptation, HER2 biology, and combination treatment. It also discusses links to molecular relapse and minimal residual disease, alongside translational biomarker and portfolio review."
breast-cancer-x-0488,Integrated analysis of longitudinal liquid biopsy with brain metastases: study 488,"This paper links response tracking and longitudinal surveillance to brain metastasis and antibody development. The framing emphasizes validation cohort, translational biomarker, and portfolio review across mixed translational contexts.",2021,Monitoring and MRD + HER2 biology,crossover,"Integrated analysis of longitudinal liquid biopsy with brain metastases: study 488 [SEP] This paper links response tracking and longitudinal surveillance to brain metastasis and antibody development. The framing emphasizes validation cohort, translational biomarker, and portfolio review across mixed translational contexts."
breast-cancer-03-0170,Immunotherapy programs in PD-L1 stratification: study 170,"This study examines PD-L1 stratification through stromal exclusion, microenvironment state, and TNBC immune context. It also discusses links to HER2 biology and antibody development, alongside translational biomarker and patient stratification.",2023,TNBC immunotherapy,core,"Immunotherapy programs in PD-L1 stratification: study 170 [SEP] This study examines PD-L1 stratification through stromal exclusion, microenvironment state, and TNBC immune context. It also discusses links to HER2 biology and antibody development, alongside translational biomarker and patient stratification."
breast-cancer-x-0462,Integrated analysis of CDK4/6 adaptation with microenvironment phenotypes: study 462,"This paper links ESR1 mutation and ER pathway to stromal exclusion and TNBC immune context. The framing emphasizes dose optimization, translational biomarker, and mechanism of resistance across mixed translational contexts.",2025,Endocrine resistance + TNBC immunotherapy,crossover,"Integrated analysis of CDK4/6 adaptation with microenvironment phenotypes: study 462 [SEP] This paper links ESR1 mutation and ER pathway to stromal exclusion and TNBC immune context. The framing emphasizes dose optimization, translational biomarker, and mechanism of resistance across mixed translational contexts."
breast-cancer-01-0233,HER2-focused development in HER2-low disease: study 233,"This study examines HER2-low disease through HER2 biology, brain metastasis, and resistance adaptation. It also discusses links to PD-L1 selection and microenvironment state, alongside portfolio review and real-world evidence.",2024,HER2 biology,core,"HER2-focused development in HER2-low disease: study 233 [SEP] This study examines HER2-low disease through HER2 biology, brain metastasis, and resistance adaptation. It also discusses links to PD-L1 selection and microenvironment state, alongside portfolio review and real-world evidence."
breast-cancer-01-0067,HER2-focused development in brain metastases: study 67,"This study examines brain metastases through resistance adaptation, brain metastasis, and combination treatment. It also discusses links to endocrine resistance and ER pathway, alongside early-phase trial and clinical development.",2020,HER2 biology,core,"HER2-focused development in brain metastases: study 67 [SEP] This study examines brain metastases through resistance adaptation, brain metastasis, and combination treatment. It also discusses links to endocrine resistance and ER pathway, alongside early-phase trial and clinical development."
breast-cancer-r-0208,"Landscape review of HER2 antibody combinations, ESR1 mutations, and PD-L1 stratification","This review connects combination treatment, targeted escape, TNBC immune context, and molecular relapse. It frames the field around dose optimization, mechanism of resistance, validation cohort, and early-phase trial.",2025,review-like mixed corpus,review,"Landscape review of HER2 antibody combinations, ESR1 mutations, and PD-L1 stratification [SEP] This review connects combination treatment, targeted escape, TNBC immune context, and molecular relapse. It frames the field around dose optimization, mechanism of resistance, validation cohort, and early-phase trial."
breast-cancer-x-0073,Integrated analysis of HER2-low disease with ESR1 mutations: study 73,"This paper links amplification signal and combination treatment to hormone signaling and endocrine resistance. The framing emphasizes real-world evidence, dose optimization, and patient stratification across mixed translational contexts.",2020,HER2 biology + Endocrine resistance,crossover,"Integrated analysis of HER2-low disease with ESR1 mutations: study 73 [SEP] This paper links amplification signal and combination treatment to hormone signaling and endocrine resistance. The framing emphasizes real-world evidence, dose optimization, and patient stratification across mixed translational contexts."
breast-cancer-x-0193,Integrated analysis of HER2-low disease with ESR1 mutations: study 193,"This paper links resistance adaptation and brain metastasis to CDK4/6 adaptation and endocrine resistance. The framing emphasizes validation cohort, dose optimization, and early-phase trial across mixed translational contexts.",2020,HER2 biology + Endocrine resistance,crossover,"Integrated analysis of HER2-low disease with ESR1 mutations: study 193 [SEP] This paper links resistance adaptation and brain metastasis to CDK4/6 adaptation and endocrine resistance. The framing emphasizes validation cohort, dose optimization, and early-phase trial across mixed translational contexts."
breast-cancer-02-0037,Endocrine resistance strategy for ESR1 mutations: study 37,"This study examines ESR1 mutations through targeted escape, endocrine resistance, and ESR1 mutation. It also discusses links to checkpoint biomarker and stromal exclusion, alongside early-phase trial and dose optimization.",2021,Endocrine resistance,core,"Endocrine resistance strategy for ESR1 mutations: study 37 [SEP] This study examines ESR1 mutations through targeted escape, endocrine resistance, and ESR1 mutation. It also discusses links to checkpoint biomarker and stromal exclusion, alongside early-phase trial and dose optimization."
breast-cancer-01-0126,HER2-focused development in HER2 resistance: study 126,"This study examines HER2 resistance through combination treatment, HER2 biology, and amplification signal. It also discusses links to liquid biopsy and molecular relapse, alongside early-phase trial and translational biomarker.",2025,HER2 biology,core,"HER2-focused development in HER2 resistance: study 126 [SEP] This study examines HER2 resistance through combination treatment, HER2 biology, and amplification signal. It also discusses links to liquid biopsy and molecular relapse, alongside early-phase trial and translational biomarker."
breast-cancer-x-0134,Integrated analysis of CDK4/6 adaptation with microenvironment phenotypes: study 134,"This paper links endocrine resistance and ESR1 mutation to TNBC immune context and combination immunotherapy. The framing emphasizes validation cohort, translational biomarker, and clinical development across mixed translational contexts.",2021,Endocrine resistance + TNBC immunotherapy,crossover,"Integrated analysis of CDK4/6 adaptation with microenvironment phenotypes: study 134 [SEP] This paper links endocrine resistance and ESR1 mutation to TNBC immune context and combination immunotherapy. The framing emphasizes validation cohort, translational biomarker, and clinical development across mixed translational contexts."
breast-cancer-03-0255,Immunotherapy programs in microenvironment phenotypes: study 255,"This study examines microenvironment phenotypes through TNBC immune context, combination immunotherapy, and PD-L1 selection. It also discusses links to CDK4/6 adaptation and hormone signaling, alongside portfolio review and translational biomarker.",2024,TNBC immunotherapy,core,"Immunotherapy programs in microenvironment phenotypes: study 255 [SEP] This study examines microenvironment phenotypes through TNBC immune context, combination immunotherapy, and PD-L1 selection. It also discusses links to CDK4/6 adaptation and hormone signaling, alongside portfolio review and translational biomarker."
breast-cancer-x-0485,Integrated analysis of HER2-low disease with ESR1 mutations: study 485,"This paper links combination treatment and amplification signal to ESR1 mutation and CDK4/6 adaptation. The framing emphasizes validation cohort, early-phase trial, and translational biomarker across mixed translational contexts.",2024,HER2 biology + Endocrine resistance,crossover,"Integrated analysis of HER2-low disease with ESR1 mutations: study 485 [SEP] This paper links combination treatment and amplification signal to ESR1 mutation and CDK4/6 adaptation. The framing emphasizes validation cohort, early-phase trial, and translational biomarker across mixed translational contexts."
breast-cancer-04-0477,Residual disease monitoring in ctDNA surveillance: study 477,"This study examines ctDNA surveillance through ctDNA monitoring, longitudinal surveillance, and response tracking. It also discusses links to checkpoint biomarker and stromal exclusion, alongside portfolio review and validation cohort.",2025,Monitoring and MRD,core,"Residual disease monitoring in ctDNA surveillance: study 477 [SEP] This study examines ctDNA surveillance through ctDNA monitoring, longitudinal surveillance, and response tracking. It also discusses links to checkpoint biomarker and stromal exclusion, alongside portfolio review and validation cohort."
breast-cancer-x-0463,Integrated analysis of microenvironment phenotypes with ctDNA surveillance: study 463,"This paper links combination immunotherapy and stromal exclusion to longitudinal surveillance and molecular relapse. The framing emphasizes translational biomarker, early-phase trial, and clinical development across mixed translational contexts.",2020,TNBC immunotherapy + Monitoring and MRD,crossover,"Integrated analysis of microenvironment phenotypes with ctDNA surveillance: study 463 [SEP] This paper links combination immunotherapy and stromal exclusion to longitudinal surveillance and molecular relapse. The framing emphasizes translational biomarker, early-phase trial, and clinical development across mixed translational contexts."
breast-cancer-x-0489,Integrated analysis of HER2-low disease with ESR1 mutations: study 489,"This paper links combination treatment and brain metastasis to hormone signaling and endocrine resistance. The framing emphasizes dose optimization, molecular profiling, and translational biomarker across mixed translational contexts.",2022,HER2 biology + Endocrine resistance,crossover,"Integrated analysis of HER2-low disease with ESR1 mutations: study 489 [SEP] This paper links combination treatment and brain metastasis to hormone signaling and endocrine resistance. The framing emphasizes dose optimization, molecular profiling, and translational biomarker across mixed translational contexts."
breast-cancer-x-0076,Integrated analysis of longitudinal liquid biopsy with brain metastases: study 76,"This paper links molecular relapse and minimal residual disease to HER2 biology and brain metastasis. The framing emphasizes dose optimization, patient stratification, and real-world evidence across mixed translational contexts.",2023,Monitoring and MRD + HER2 biology,crossover,"Integrated analysis of longitudinal liquid biopsy with brain metastases: study 76 [SEP] This paper links molecular relapse and minimal residual disease to HER2 biology and brain metastasis. The framing emphasizes dose optimization, patient stratification, and real-world evidence across mixed translational contexts."
breast-cancer-01-0485,HER2-focused development in HER2-low disease: study 485,"This study examines HER2-low disease through combination treatment, amplification signal, and brain metastasis. It also discusses links to stromal exclusion and TNBC immune context, alongside portfolio review and real-world evidence.",2024,HER2 biology,core,"HER2-focused development in HER2-low disease: study 485 [SEP] This study examines HER2-low disease through combination treatment, amplification signal, and brain metastasis. It also discusses links to stromal exclusion and TNBC immune context, alongside portfolio review and real-world evidence."
breast-cancer-04-0155,Residual disease monitoring in neoadjuvant response: study 155,"This study examines neoadjuvant response through response tracking, liquid biopsy, and longitudinal surveillance. It also discusses links to targeted escape and hormone signaling, alongside clinical development and mechanism of resistance.",2021,Monitoring and MRD,core,"Residual disease monitoring in neoadjuvant response: study 155 [SEP] This study examines neoadjuvant response through response tracking, liquid biopsy, and longitudinal surveillance. It also discusses links to targeted escape and hormone signaling, alongside clinical development and mechanism of resistance."
breast-cancer-r-0177,"Landscape review of HER2-low disease, CDK4/6 adaptation, and microenvironment phenotypes","This review connects resistance adaptation, endocrine resistance, TNBC immune context, and longitudinal surveillance. It frames the field around clinical development, mechanism of resistance, translational biomarker, and patient stratification.",2024,review-like mixed corpus,review,"Landscape review of HER2-low disease, CDK4/6 adaptation, and microenvironment phenotypes [SEP] This review connects resistance adaptation, endocrine resistance, TNBC immune context, and longitudinal surveillance. It frames the field around clinical development, mechanism of resistance, translational biomarker, and patient stratification."
breast-cancer-r-0051,"Landscape review of brain metastases, selective estrogen degraders, and triple-negative disease","This review connects antibody development, endocrine resistance, combination immunotherapy, and longitudinal surveillance. It frames the field around patient stratification, mechanism of resistance, clinical development, and real-world evidence.",2024,review-like mixed corpus,review,"Landscape review of brain metastases, selective estrogen degraders, and triple-negative disease [SEP] This review connects antibody development, endocrine resistance, combination immunotherapy, and longitudinal surveillance. It frames the field around patient stratification, mechanism of resistance, clinical development, and real-world evidence."
breast-cancer-x-0406,Integrated analysis of CDK4/6 adaptation with microenvironment phenotypes: study 406,"This paper links CDK4/6 adaptation and ER pathway to combination immunotherapy and TNBC immune context. The framing emphasizes early-phase trial, mechanism of resistance, and dose optimization across mixed translational contexts.",2023,Endocrine resistance + TNBC immunotherapy,crossover,"Integrated analysis of CDK4/6 adaptation with microenvironment phenotypes: study 406 [SEP] This paper links CDK4/6 adaptation and ER pathway to combination immunotherapy and TNBC immune context. The framing emphasizes early-phase trial, mechanism of resistance, and dose optimization across mixed translational contexts."
breast-cancer-04-0275,Residual disease monitoring in neoadjuvant response: study 275,"This study examines neoadjuvant response through minimal residual disease, ctDNA monitoring, and liquid biopsy. It also discusses links to ESR1 mutation and hormone signaling, alongside molecular profiling and patient stratification.",2021,Monitoring and MRD,core,"Residual disease monitoring in neoadjuvant response: study 275 [SEP] This study examines neoadjuvant response through minimal residual disease, ctDNA monitoring, and liquid biopsy. It also discusses links to ESR1 mutation and hormone signaling, alongside molecular profiling and patient stratification."
breast-cancer-02-0419,Endocrine resistance strategy for PI3K pathway: study 419,"This study examines PI3K pathway through CDK4/6 adaptation, hormone signaling, and endocrine resistance. It also discusses links to response tracking and liquid biopsy, alongside translational biomarker and mechanism of resistance.",2025,Endocrine resistance,core,"Endocrine resistance strategy for PI3K pathway: study 419 [SEP] This study examines PI3K pathway through CDK4/6 adaptation, hormone signaling, and endocrine resistance. It also discusses links to response tracking and liquid biopsy, alongside translational biomarker and mechanism of resistance."
breast-cancer-04-0147,Residual disease monitoring in neoadjuvant response: study 147,"This study examines neoadjuvant response through liquid biopsy, minimal residual disease, and molecular relapse. It also discusses links to TNBC immune context and PD-L1 selection, alongside dose optimization and translational biomarker.",2025,Monitoring and MRD,core,"Residual disease monitoring in neoadjuvant response: study 147 [SEP] This study examines neoadjuvant response through liquid biopsy, minimal residual disease, and molecular relapse. It also discusses links to TNBC immune context and PD-L1 selection, alongside dose optimization and translational biomarker."
breast-cancer-03-0027,Immunotherapy programs in microenvironment phenotypes: study 27,"This study examines microenvironment phenotypes through TNBC immune context, checkpoint biomarker, and microenvironment state. It also discusses links to hormone signaling and endocrine resistance, alongside patient stratification and real-world evidence.",2024,TNBC immunotherapy,core,"Immunotherapy programs in microenvironment phenotypes: study 27 [SEP] This study examines microenvironment phenotypes through TNBC immune context, checkpoint biomarker, and microenvironment state. It also discusses links to hormone signaling and endocrine resistance, alongside patient stratification and real-world evidence."
breast-cancer-03-0031,Immunotherapy programs in microenvironment phenotypes: study 31,"This study examines microenvironment phenotypes through TNBC immune context, combination immunotherapy, and PD-L1 selection. It also discusses links to minimal residual disease and longitudinal surveillance, alongside dose optimization and validation cohort.",2022,TNBC immunotherapy,core,"Immunotherapy programs in microenvironment phenotypes: study 31 [SEP] This study examines microenvironment phenotypes through TNBC immune context, combination immunotherapy, and PD-L1 selection. It also discusses links to minimal residual disease and longitudinal surveillance, alongside dose optimization and validation cohort."
breast-cancer-02-0383,Endocrine resistance strategy for PI3K pathway: study 383,"This study examines PI3K pathway through targeted escape, hormone signaling, and endocrine resistance. It also discusses links to molecular relapse and longitudinal surveillance, alongside early-phase trial and real-world evidence.",2025,Endocrine resistance,core,"Endocrine resistance strategy for PI3K pathway: study 383 [SEP] This study examines PI3K pathway through targeted escape, hormone signaling, and endocrine resistance. It also discusses links to molecular relapse and longitudinal surveillance, alongside early-phase trial and real-world evidence."
breast-cancer-03-0336,Immunotherapy programs in combination checkpoint blockade: study 336,"This study examines combination checkpoint blockade through stromal exclusion, checkpoint biomarker, and microenvironment state. It also discusses links to endocrine resistance and ER pathway, alongside early-phase trial and dose optimization.",2021,TNBC immunotherapy,core,"Immunotherapy programs in combination checkpoint blockade: study 336 [SEP] This study examines combination checkpoint blockade through stromal exclusion, checkpoint biomarker, and microenvironment state. It also discusses links to endocrine resistance and ER pathway, alongside early-phase trial and dose optimization."
breast-cancer-x-0223,Integrated analysis of microenvironment phenotypes with ctDNA surveillance: study 223,"This paper links combination immunotherapy and stromal exclusion to longitudinal surveillance and minimal residual disease. The framing emphasizes early-phase trial, real-world evidence, and dose optimization across mixed translational contexts.",2020,TNBC immunotherapy + Monitoring and MRD,crossover,"Integrated analysis of microenvironment phenotypes with ctDNA surveillance: study 223 [SEP] This paper links combination immunotherapy and stromal exclusion to longitudinal surveillance and minimal residual disease. The framing emphasizes early-phase trial, real-world evidence, and dose optimization across mixed translational contexts."
breast-cancer-01-0365,HER2-focused development in HER2-low disease: study 365,"This study examines HER2-low disease through brain metastasis, HER2 biology, and amplification signal. It also discusses links to combination immunotherapy and PD-L1 selection, alongside molecular profiling and real-world evidence.",2024,HER2 biology,core,"HER2-focused development in HER2-low disease: study 365 [SEP] This study examines HER2-low disease through brain metastasis, HER2 biology, and amplification signal. It also discusses links to combination immunotherapy and PD-L1 selection, alongside molecular profiling and real-world evidence."
breast-cancer-x-0126,Integrated analysis of CDK4/6 adaptation with microenvironment phenotypes: study 126,"This paper links ER pathway and endocrine resistance to stromal exclusion and PD-L1 selection. The framing emphasizes translational biomarker, early-phase trial, and molecular profiling across mixed translational contexts.",2025,Endocrine resistance + TNBC immunotherapy,crossover,"Integrated analysis of CDK4/6 adaptation with microenvironment phenotypes: study 126 [SEP] This paper links ER pathway and endocrine resistance to stromal exclusion and PD-L1 selection. The framing emphasizes translational biomarker, early-phase trial, and molecular profiling across mixed translational contexts."
breast-cancer-01-0028,HER2-focused development in HER2 antibody combinations: study 28,"This study examines HER2 antibody combinations through brain metastasis, resistance adaptation, and combination treatment. It also discusses links to ESR1 mutation and targeted escape, alongside molecular profiling and mechanism of resistance.",2023,HER2 biology,core,"HER2-focused development in HER2 antibody combinations: study 28 [SEP] This study examines HER2 antibody combinations through brain metastasis, resistance adaptation, and combination treatment. It also discusses links to ESR1 mutation and targeted escape, alongside molecular profiling and mechanism of resistance."
breast-cancer-01-0474,HER2-focused development in HER2 resistance: study 474,"This study examines HER2 resistance through HER2 biology, antibody development, and amplification signal. It also discusses links to molecular relapse and minimal residual disease, alongside molecular profiling and mechanism of resistance.",2025,HER2 biology,core,"HER2-focused development in HER2 resistance: study 474 [SEP] This study examines HER2 resistance through HER2 biology, antibody development, and amplification signal. It also discusses links to molecular relapse and minimal residual disease, alongside molecular profiling and mechanism of resistance."
breast-cancer-02-0026,Endocrine resistance strategy for CDK4/6 adaptation: study 26,"This study examines CDK4/6 adaptation through ER pathway, endocrine resistance, and CDK4/6 adaptation. It also discusses links to longitudinal surveillance and minimal residual disease, alongside real-world evidence and mechanism of resistance.",2022,Endocrine resistance,core,"Endocrine resistance strategy for CDK4/6 adaptation: study 26 [SEP] This study examines CDK4/6 adaptation through ER pathway, endocrine resistance, and CDK4/6 adaptation. It also discusses links to longitudinal surveillance and minimal residual disease, alongside real-world evidence and mechanism of resistance."
breast-cancer-02-0226,Endocrine resistance strategy for CDK4/6 adaptation: study 226,"This study examines CDK4/6 adaptation through hormone signaling, targeted escape, and ER pathway. It also discusses links to TNBC immune context and microenvironment state, alongside portfolio review and mechanism of resistance.",2024,Endocrine resistance,core,"Endocrine resistance strategy for CDK4/6 adaptation: study 226 [SEP] This study examines CDK4/6 adaptation through hormone signaling, targeted escape, and ER pathway. It also discusses links to TNBC immune context and microenvironment state, alongside portfolio review and mechanism of resistance."
breast-cancer-01-0056,HER2-focused development in HER2 antibody combinations: study 56,"This study examines HER2 antibody combinations through antibody development, combination treatment, and brain metastasis. It also discusses links to PD-L1 selection and checkpoint biomarker, alongside real-world evidence and portfolio review.",2021,HER2 biology,core,"HER2-focused development in HER2 antibody combinations: study 56 [SEP] This study examines HER2 antibody combinations through antibody development, combination treatment, and brain metastasis. It also discusses links to PD-L1 selection and checkpoint biomarker, alongside real-world evidence and portfolio review."
breast-cancer-02-0139,Endocrine resistance strategy for PI3K pathway: study 139,"This study examines PI3K pathway through CDK4/6 adaptation, ESR1 mutation, and targeted escape. It also discusses links to microenvironment state and checkpoint biomarker, alongside mechanism of resistance and clinical development.",2021,Endocrine resistance,core,"Endocrine resistance strategy for PI3K pathway: study 139 [SEP] This study examines PI3K pathway through CDK4/6 adaptation, ESR1 mutation, and targeted escape. It also discusses links to microenvironment state and checkpoint biomarker, alongside mechanism of resistance and clinical development."
breast-cancer-01-0303,HER2-focused development in brain metastases: study 303,"This study examines brain metastases through resistance adaptation, antibody development, and amplification signal. It also discusses links to minimal residual disease and liquid biopsy, alongside real-world evidence and clinical development.",2022,HER2 biology,core,"HER2-focused development in brain metastases: study 303 [SEP] This study examines brain metastases through resistance adaptation, antibody development, and amplification signal. It also discusses links to minimal residual disease and liquid biopsy, alongside real-world evidence and clinical development."
breast-cancer-r-0109,"Landscape review of HER2-low disease, CDK4/6 adaptation, and microenvironment phenotypes","This review connects antibody development, targeted escape, TNBC immune context, and minimal residual disease. It frames the field around portfolio review, patient stratification, real-world evidence, and mechanism of resistance.",2022,review-like mixed corpus,review,"Landscape review of HER2-low disease, CDK4/6 adaptation, and microenvironment phenotypes [SEP] This review connects antibody development, targeted escape, TNBC immune context, and minimal residual disease. It frames the field around portfolio review, patient stratification, real-world evidence, and mechanism of resistance."
breast-cancer-03-0277,Immunotherapy programs in triple-negative disease: study 277,"This study examines triple-negative disease through TNBC immune context, checkpoint biomarker, and combination immunotherapy. It also discusses links to ctDNA monitoring and longitudinal surveillance, alongside molecular profiling and translational biomarker.",2022,TNBC immunotherapy,core,"Immunotherapy programs in triple-negative disease: study 277 [SEP] This study examines triple-negative disease through TNBC immune context, checkpoint biomarker, and combination immunotherapy. It also discusses links to ctDNA monitoring and longitudinal surveillance, alongside molecular profiling and translational biomarker."
breast-cancer-r-0136,"Landscape review of HER2 antibody combinations, ESR1 mutations, and PD-L1 stratification","This review connects resistance adaptation, targeted escape, combination immunotherapy, and minimal residual disease. It frames the field around mechanism of resistance, portfolio review, patient stratification, and clinical development.",2025,review-like mixed corpus,review,"Landscape review of HER2 antibody combinations, ESR1 mutations, and PD-L1 stratification [SEP] This review connects resistance adaptation, targeted escape, combination immunotherapy, and minimal residual disease. It frames the field around mechanism of resistance, portfolio review, patient stratification, and clinical development."
breast-cancer-02-0125,Endocrine resistance strategy for ESR1 mutations: study 125,"This study examines ESR1 mutations through endocrine resistance, targeted escape, and hormone signaling. It also discusses links to response tracking and molecular relapse, alongside dose optimization and patient stratification.",2025,Endocrine resistance,core,"Endocrine resistance strategy for ESR1 mutations: study 125 [SEP] This study examines ESR1 mutations through endocrine resistance, targeted escape, and hormone signaling. It also discusses links to response tracking and molecular relapse, alongside dose optimization and patient stratification."
breast-cancer-x-0056,Integrated analysis of longitudinal liquid biopsy with brain metastases: study 56,"This paper links response tracking and molecular relapse to combination treatment and HER2 biology. The framing emphasizes early-phase trial, real-world evidence, and portfolio review across mixed translational contexts.",2021,Monitoring and MRD + HER2 biology,crossover,"Integrated analysis of longitudinal liquid biopsy with brain metastases: study 56 [SEP] This paper links response tracking and molecular relapse to combination treatment and HER2 biology. The framing emphasizes early-phase trial, real-world evidence, and portfolio review across mixed translational contexts."
breast-cancer-03-0281,Immunotherapy programs in triple-negative disease: study 281,"This study examines triple-negative disease through combination immunotherapy, microenvironment state, and checkpoint biomarker. It also discusses links to amplification signal and combination treatment, alongside portfolio review and real-world evidence.",2020,TNBC immunotherapy,core,"Immunotherapy programs in triple-negative disease: study 281 [SEP] This study examines triple-negative disease through combination immunotherapy, microenvironment state, and checkpoint biomarker. It also discusses links to amplification signal and combination treatment, alongside portfolio review and real-world evidence."
breast-cancer-03-0050,Immunotherapy programs in PD-L1 stratification: study 50,"This study examines PD-L1 stratification through checkpoint biomarker, microenvironment state, and TNBC immune context. It also discusses links to resistance adaptation and antibody development, alongside real-world evidence and validation cohort.",2023,TNBC immunotherapy,core,"Immunotherapy programs in PD-L1 stratification: study 50 [SEP] This study examines PD-L1 stratification through checkpoint biomarker, microenvironment state, and TNBC immune context. It also discusses links to resistance adaptation and antibody development, alongside real-world evidence and validation cohort."
breast-cancer-01-0337,HER2-focused development in HER2-low disease: study 337,"This study examines HER2-low disease through combination treatment, amplification signal, and brain metastasis. It also discusses links to targeted escape and ESR1 mutation, alongside dose optimization and clinical development.",2020,HER2 biology,core,"HER2-focused development in HER2-low disease: study 337 [SEP] This study examines HER2-low disease through combination treatment, amplification signal, and brain metastasis. It also discusses links to targeted escape and ESR1 mutation, alongside dose optimization and clinical development."
breast-cancer-01-0048,HER2-focused development in HER2 antibody combinations: study 48,"This study examines HER2 antibody combinations through brain metastasis, antibody development, and HER2 biology. It also discusses links to longitudinal surveillance and minimal residual disease, alongside validation cohort and mechanism of resistance.",2025,HER2 biology,core,"HER2-focused development in HER2 antibody combinations: study 48 [SEP] This study examines HER2 antibody combinations through brain metastasis, antibody development, and HER2 biology. It also discusses links to longitudinal surveillance and minimal residual disease, alongside validation cohort and mechanism of resistance."
breast-cancer-01-0107,HER2-focused development in brain metastases: study 107,"This study examines brain metastases through amplification signal, combination treatment, and brain metastasis. It also discusses links to combination immunotherapy and checkpoint biomarker, alongside dose optimization and clinical development.",2024,HER2 biology,core,"HER2-focused development in brain metastases: study 107 [SEP] This study examines brain metastases through amplification signal, combination treatment, and brain metastasis. It also discusses links to combination immunotherapy and checkpoint biomarker, alongside dose optimization and clinical development."
breast-cancer-03-0080,Immunotherapy programs in combination checkpoint blockade: study 80,"This study examines combination checkpoint blockade through combination immunotherapy, PD-L1 selection, and stromal exclusion. It also discusses links to brain metastasis and HER2 biology, alongside validation cohort and patient stratification.",2023,TNBC immunotherapy,core,"Immunotherapy programs in combination checkpoint blockade: study 80 [SEP] This study examines combination checkpoint blockade through combination immunotherapy, PD-L1 selection, and stromal exclusion. It also discusses links to brain metastasis and HER2 biology, alongside validation cohort and patient stratification."
breast-cancer-03-0145,Immunotherapy programs in triple-negative disease: study 145,"This study examines triple-negative disease through PD-L1 selection, combination immunotherapy, and microenvironment state. It also discusses links to ctDNA monitoring and longitudinal surveillance, alongside clinical development and mechanism of resistance.",2022,TNBC immunotherapy,core,"Immunotherapy programs in triple-negative disease: study 145 [SEP] This study examines triple-negative disease through PD-L1 selection, combination immunotherapy, and microenvironment state. It also discusses links to ctDNA monitoring and longitudinal surveillance, alongside clinical development and mechanism of resistance."
breast-cancer-x-0441,Integrated analysis of HER2-low disease with ESR1 mutations: study 441,"This paper links resistance adaptation and combination treatment to targeted escape and ER pathway. The framing emphasizes translational biomarker, real-world evidence, and validation cohort across mixed translational contexts.",2022,HER2 biology + Endocrine resistance,crossover,"Integrated analysis of HER2-low disease with ESR1 mutations: study 441 [SEP] This paper links resistance adaptation and combination treatment to targeted escape and ER pathway. The framing emphasizes translational biomarker, real-world evidence, and validation cohort across mixed translational contexts."
breast-cancer-04-0337,Residual disease monitoring in ctDNA surveillance: study 337,"This study examines ctDNA surveillance through ctDNA monitoring, longitudinal surveillance, and minimal residual disease. It also discusses links to HER2 biology and combination treatment, alongside early-phase trial and real-world evidence.",2023,Monitoring and MRD,core,"Residual disease monitoring in ctDNA surveillance: study 337 [SEP] This study examines ctDNA surveillance through ctDNA monitoring, longitudinal surveillance, and minimal residual disease. It also discusses links to HER2 biology and combination treatment, alongside early-phase trial and real-world evidence."
breast-cancer-04-0254,Residual disease monitoring in minimal residual disease: study 254,"This study examines minimal residual disease through longitudinal surveillance, liquid biopsy, and molecular relapse. It also discusses links to ESR1 mutation and hormone signaling, alongside translational biomarker and patient stratification.",2024,Monitoring and MRD,core,"Residual disease monitoring in minimal residual disease: study 254 [SEP] This study examines minimal residual disease through longitudinal surveillance, liquid biopsy, and molecular relapse. It also discusses links to ESR1 mutation and hormone signaling, alongside translational biomarker and patient stratification."
breast-cancer-03-0102,Immunotherapy programs in PD-L1 stratification: study 102,"This study examines PD-L1 stratification through checkpoint biomarker, microenvironment state, and combination immunotherapy. It also discusses links to endocrine resistance and CDK4/6 adaptation, alongside real-world evidence and portfolio review.",2021,TNBC immunotherapy,core,"Immunotherapy programs in PD-L1 stratification: study 102 [SEP] This study examines PD-L1 stratification through checkpoint biomarker, microenvironment state, and combination immunotherapy. It also discusses links to endocrine resistance and CDK4/6 adaptation, alongside real-world evidence and portfolio review."
breast-cancer-04-0469,Residual disease monitoring in ctDNA surveillance: study 469,"This study examines ctDNA surveillance through liquid biopsy, minimal residual disease, and molecular relapse. It also discusses links to antibody development and amplification signal, alongside early-phase trial and molecular profiling.",2023,Monitoring and MRD,core,"Residual disease monitoring in ctDNA surveillance: study 469 [SEP] This study examines ctDNA surveillance through liquid biopsy, minimal residual disease, and molecular relapse. It also discusses links to antibody development and amplification signal, alongside early-phase trial and molecular profiling."
