record_id,title,abstract,year,seed_theme,record_type,text_for_embedding
adc-landscape-04-0134,Clinical safety translation of ocular toxicity: study 134,"This study examines ocular toxicity through clinical monitoring, safety signal, and hematologic toxicity. It also discusses links to payload release and bystander payload, alongside validation cohort and patient stratification.",2024,Safety translation,core,"Clinical safety translation of ocular toxicity: study 134 [SEP] This study examines ocular toxicity through clinical monitoring, safety signal, and hematologic toxicity. It also discusses links to payload release and bystander payload, alongside validation cohort and patient stratification."
adc-landscape-r-0360,"Landscape review of LIV1 selection, topoisomerase payloads, and bystander effect","This review connects selection rationale, bystander payload, lysosomal escape, and translation risk. It frames the field around clinical development, translational biomarker, patient stratification, and validation cohort.",2021,review-like mixed corpus,review,"Landscape review of LIV1 selection, topoisomerase payloads, and bystander effect [SEP] This review connects selection rationale, bystander payload, lysosomal escape, and translation risk. It frames the field around clinical development, translational biomarker, patient stratification, and validation cohort."
adc-landscape-02-0189,Linker-payload optimization for topoisomerase payloads: study 189,"This study examines topoisomerase payloads through linker stability, payload release, and bystander payload. It also discusses links to surface biology and target expression, alongside early-phase trial and translational biomarker.",2023,Linker and payload,core,"Linker-payload optimization for topoisomerase payloads: study 189 [SEP] This study examines topoisomerase payloads through linker stability, payload release, and bystander payload. It also discusses links to surface biology and target expression, alongside early-phase trial and translational biomarker."
adc-landscape-03-0241,Resistance mechanisms in antigen loss: study 241,"This study examines antigen loss through payload efflux, processing defect, and lysosomal escape. It also discusses links to dose reduction and translation risk, alongside translational biomarker and validation cohort.",2022,Resistance and bystander,core,"Resistance mechanisms in antigen loss: study 241 [SEP] This study examines antigen loss through payload efflux, processing defect, and lysosomal escape. It also discusses links to dose reduction and translation risk, alongside translational biomarker and validation cohort."
adc-landscape-01-0063,Target biology for HER3 targeting: study 63,"This study examines HER3 targeting through surface biology, selection rationale, and tumor heterogeneity. It also discusses links to translation risk and safety signal, alongside mechanism of resistance and patient stratification.",2022,Target biology,core,"Target biology for HER3 targeting: study 63 [SEP] This study examines HER3 targeting through surface biology, selection rationale, and tumor heterogeneity. It also discusses links to translation risk and safety signal, alongside mechanism of resistance and patient stratification."
adc-landscape-02-0353,Linker-payload optimization for topoisomerase payloads: study 353,"This study examines topoisomerase payloads through conjugation chemistry, site-specific linker, and linker stability. It also discusses links to translation risk and safety signal, alongside validation cohort and clinical development.",2025,Linker and payload,core,"Linker-payload optimization for topoisomerase payloads: study 353 [SEP] This study examines topoisomerase payloads through conjugation chemistry, site-specific linker, and linker stability. It also discusses links to translation risk and safety signal, alongside validation cohort and clinical development."
adc-landscape-r-0252,"Landscape review of LIV1 selection, topoisomerase payloads, and bystander effect","This review connects antigen density, drug-antibody ratio, bystander killing, and clinical monitoring. It frames the field around translational biomarker, validation cohort, molecular profiling, and dose optimization.",2021,review-like mixed corpus,review,"Landscape review of LIV1 selection, topoisomerase payloads, and bystander effect [SEP] This review connects antigen density, drug-antibody ratio, bystander killing, and clinical monitoring. It frames the field around translational biomarker, validation cohort, molecular profiling, and dose optimization."
adc-landscape-x-0477,Integrated analysis of HER2 ADCs with topoisomerase payloads: study 477,"This paper links antigen density and tumor heterogeneity to site-specific linker and payload release. The framing emphasizes mechanism of resistance, molecular profiling, and portfolio review across mixed translational contexts.",2022,Target biology + Linker and payload,crossover,"Integrated analysis of HER2 ADCs with topoisomerase payloads: study 477 [SEP] This paper links antigen density and tumor heterogeneity to site-specific linker and payload release. The framing emphasizes mechanism of resistance, molecular profiling, and portfolio review across mixed translational contexts."
adc-landscape-03-0263,Resistance mechanisms in payload efflux: study 263,"This study examines payload efflux through lysosomal escape, processing defect, and heterogeneity signal. It also discusses links to tumor heterogeneity and internalization, alongside dose optimization and molecular profiling.",2020,Resistance and bystander,core,"Resistance mechanisms in payload efflux: study 263 [SEP] This study examines payload efflux through lysosomal escape, processing defect, and heterogeneity signal. It also discusses links to tumor heterogeneity and internalization, alongside dose optimization and molecular profiling."
adc-landscape-01-0224,Target biology for LIV1 selection: study 224,"This study examines LIV1 selection through selection rationale, target expression, and tumor heterogeneity. It also discusses links to processing defect and bystander killing, alongside molecular profiling and real-world evidence.",2021,Target biology,core,"Target biology for LIV1 selection: study 224 [SEP] This study examines LIV1 selection through selection rationale, target expression, and tumor heterogeneity. It also discusses links to processing defect and bystander killing, alongside molecular profiling and real-world evidence."
adc-landscape-x-0194,Integrated analysis of tubulin payloads with payload efflux: study 194,"This paper links linker stability and bystander payload to bystander killing and heterogeneity signal. The framing emphasizes translational biomarker, real-world evidence, and patient stratification across mixed translational contexts.",2021,Linker and payload + Resistance and bystander,crossover,"Integrated analysis of tubulin payloads with payload efflux: study 194 [SEP] This paper links linker stability and bystander payload to bystander killing and heterogeneity signal. The framing emphasizes translational biomarker, real-world evidence, and patient stratification across mixed translational contexts."
adc-landscape-01-0374,Target biology for TROP2 programs: study 374,"This study examines TROP2 programs through tumor heterogeneity, internalization, and antigen density. It also discusses links to processing defect and lysosomal escape, alongside clinical development and portfolio review.",2021,Target biology,core,"Target biology for TROP2 programs: study 374 [SEP] This study examines TROP2 programs through tumor heterogeneity, internalization, and antigen density. It also discusses links to processing defect and lysosomal escape, alongside clinical development and portfolio review."
adc-landscape-04-0325,Clinical safety translation of interstitial lung disease: study 325,"This study examines interstitial lung disease through clinical monitoring, safety signal, and lung toxicity. It also discusses links to tumor heterogeneity and internalization, alongside early-phase trial and clinical development.",2023,Safety translation,core,"Clinical safety translation of interstitial lung disease: study 325 [SEP] This study examines interstitial lung disease through clinical monitoring, safety signal, and lung toxicity. It also discusses links to tumor heterogeneity and internalization, alongside early-phase trial and clinical development."
adc-landscape-r-0037,"Landscape review of HER2 ADCs, tubulin payloads, and payload efflux","This review connects tumor heterogeneity, drug-antibody ratio, bystander killing, and safety signal. It frames the field around clinical development, validation cohort, real-world evidence, and translational biomarker.",2022,review-like mixed corpus,review,"Landscape review of HER2 ADCs, tubulin payloads, and payload efflux [SEP] This review connects tumor heterogeneity, drug-antibody ratio, bystander killing, and safety signal. It frames the field around clinical development, validation cohort, real-world evidence, and translational biomarker."
adc-landscape-r-0370,"Landscape review of TROP2 programs, cleavable linkers, and lysosomal processing","This review connects antigen density, drug-antibody ratio, bystander killing, and clinical monitoring. It frames the field around patient stratification, translational biomarker, early-phase trial, and validation cohort.",2025,review-like mixed corpus,review,"Landscape review of TROP2 programs, cleavable linkers, and lysosomal processing [SEP] This review connects antigen density, drug-antibody ratio, bystander killing, and clinical monitoring. It frames the field around patient stratification, translational biomarker, early-phase trial, and validation cohort."
adc-landscape-r-0098,"Landscape review of TROP2 programs, cleavable linkers, and lysosomal processing","This review connects selection rationale, payload release, processing defect, and clinical monitoring. It frames the field around clinical development, real-world evidence, early-phase trial, and patient stratification.",2023,review-like mixed corpus,review,"Landscape review of TROP2 programs, cleavable linkers, and lysosomal processing [SEP] This review connects selection rationale, payload release, processing defect, and clinical monitoring. It frames the field around clinical development, real-world evidence, early-phase trial, and patient stratification."
adc-landscape-r-0185,"Landscape review of HER2 ADCs, tubulin payloads, and payload efflux","This review connects antigen density, conjugation chemistry, processing defect, and safety signal. It frames the field around molecular profiling, translational biomarker, portfolio review, and clinical development.",2020,review-like mixed corpus,review,"Landscape review of HER2 ADCs, tubulin payloads, and payload efflux [SEP] This review connects antigen density, conjugation chemistry, processing defect, and safety signal. It frames the field around molecular profiling, translational biomarker, portfolio review, and clinical development."
adc-landscape-01-0010,Target biology for TROP2 programs: study 10,"This study examines TROP2 programs through internalization, antigen density, and surface biology. It also discusses links to linker stability and drug-antibody ratio, alongside early-phase trial and patient stratification.",2023,Target biology,core,"Target biology for TROP2 programs: study 10 [SEP] This study examines TROP2 programs through internalization, antigen density, and surface biology. It also discusses links to linker stability and drug-antibody ratio, alongside early-phase trial and patient stratification."
adc-landscape-04-0445,Clinical safety translation of interstitial lung disease: study 445,"This study examines interstitial lung disease through translation risk, safety signal, and clinical monitoring. It also discusses links to target expression and surface biology, alongside early-phase trial and translational biomarker.",2023,Safety translation,core,"Clinical safety translation of interstitial lung disease: study 445 [SEP] This study examines interstitial lung disease through translation risk, safety signal, and clinical monitoring. It also discusses links to target expression and surface biology, alongside early-phase trial and translational biomarker."
adc-landscape-04-0339,Clinical safety translation of hematologic toxicity: study 339,"This study examines hematologic toxicity through clinical monitoring, safety signal, and lung toxicity. It also discusses links to resistance biology and payload efflux, alongside early-phase trial and real-world evidence.",2025,Safety translation,core,"Clinical safety translation of hematologic toxicity: study 339 [SEP] This study examines hematologic toxicity through clinical monitoring, safety signal, and lung toxicity. It also discusses links to resistance biology and payload efflux, alongside early-phase trial and real-world evidence."
adc-landscape-02-0209,Linker-payload optimization for topoisomerase payloads: study 209,"This study examines topoisomerase payloads through drug-antibody ratio, linker stability, and site-specific linker. It also discusses links to hematologic toxicity and safety signal, alongside early-phase trial and molecular profiling.",2025,Linker and payload,core,"Linker-payload optimization for topoisomerase payloads: study 209 [SEP] This study examines topoisomerase payloads through drug-antibody ratio, linker stability, and site-specific linker. It also discusses links to hematologic toxicity and safety signal, alongside early-phase trial and molecular profiling."
adc-landscape-01-0256,Target biology for LIV1 selection: study 256,"This study examines LIV1 selection through tumor heterogeneity, surface biology, and selection rationale. It also discusses links to conjugation chemistry and bystander payload, alongside molecular profiling and validation cohort.",2023,Target biology,core,"Target biology for LIV1 selection: study 256 [SEP] This study examines LIV1 selection through tumor heterogeneity, surface biology, and selection rationale. It also discusses links to conjugation chemistry and bystander payload, alongside molecular profiling and validation cohort."
adc-landscape-04-0118,Clinical safety translation of ocular toxicity: study 118,"This study examines ocular toxicity through lung toxicity, clinical monitoring, and translation risk. It also discusses links to antigen density and surface biology, alongside patient stratification and clinical development.",2020,Safety translation,core,"Clinical safety translation of ocular toxicity: study 118 [SEP] This study examines ocular toxicity through lung toxicity, clinical monitoring, and translation risk. It also discusses links to antigen density and surface biology, alongside patient stratification and clinical development."
adc-landscape-01-0390,Target biology for TROP2 programs: study 390,"This study examines TROP2 programs through selection rationale, tumor heterogeneity, and surface biology. It also discusses links to translation risk and clinical monitoring, alongside real-world evidence and translational biomarker.",2025,Target biology,core,"Target biology for TROP2 programs: study 390 [SEP] This study examines TROP2 programs through selection rationale, tumor heterogeneity, and surface biology. It also discusses links to translation risk and clinical monitoring, alongside real-world evidence and translational biomarker."
adc-landscape-04-0082,Clinical safety translation of ocular toxicity: study 82,"This study examines ocular toxicity through dose reduction, lung toxicity, and hematologic toxicity. It also discusses links to internalization and selection rationale, alongside clinical development and dose optimization.",2020,Safety translation,core,"Clinical safety translation of ocular toxicity: study 82 [SEP] This study examines ocular toxicity through dose reduction, lung toxicity, and hematologic toxicity. It also discusses links to internalization and selection rationale, alongside clinical development and dose optimization."
adc-landscape-02-0425,Linker-payload optimization for topoisomerase payloads: study 425,"This study examines topoisomerase payloads through bystander payload, drug-antibody ratio, and payload release. It also discusses links to lung toxicity and hematologic toxicity, alongside molecular profiling and portfolio review.",2025,Linker and payload,core,"Linker-payload optimization for topoisomerase payloads: study 425 [SEP] This study examines topoisomerase payloads through bystander payload, drug-antibody ratio, and payload release. It also discusses links to lung toxicity and hematologic toxicity, alongside molecular profiling and portfolio review."
adc-landscape-x-0037,Integrated analysis of HER2 ADCs with topoisomerase payloads: study 37,"This paper links surface biology and tumor heterogeneity to drug-antibody ratio and payload release. The framing emphasizes real-world evidence, clinical development, and portfolio review across mixed translational contexts.",2020,Target biology + Linker and payload,crossover,"Integrated analysis of HER2 ADCs with topoisomerase payloads: study 37 [SEP] This paper links surface biology and tumor heterogeneity to drug-antibody ratio and payload release. The framing emphasizes real-world evidence, clinical development, and portfolio review across mixed translational contexts."
adc-landscape-x-0404,Integrated analysis of dose optimization with HER3 targeting: study 404,"This paper links dose reduction and translation risk to tumor heterogeneity and internalization. The framing emphasizes mechanism of resistance, clinical development, and early-phase trial across mixed translational contexts.",2021,Safety translation + Target biology,crossover,"Integrated analysis of dose optimization with HER3 targeting: study 404 [SEP] This paper links dose reduction and translation risk to tumor heterogeneity and internalization. The framing emphasizes mechanism of resistance, clinical development, and early-phase trial across mixed translational contexts."
adc-landscape-03-0225,Resistance mechanisms in antigen loss: study 225,"This study examines antigen loss through processing defect, resistance biology, and bystander killing. It also discusses links to linker stability and site-specific linker, alongside patient stratification and validation cohort.",2024,Resistance and bystander,core,"Resistance mechanisms in antigen loss: study 225 [SEP] This study examines antigen loss through processing defect, resistance biology, and bystander killing. It also discusses links to linker stability and site-specific linker, alongside patient stratification and validation cohort."
adc-landscape-04-0447,Clinical safety translation of hematologic toxicity: study 447,"This study examines hematologic toxicity through dose reduction, lung toxicity, and hematologic toxicity. It also discusses links to heterogeneity signal and payload efflux, alongside real-world evidence and translational biomarker.",2025,Safety translation,core,"Clinical safety translation of hematologic toxicity: study 447 [SEP] This study examines hematologic toxicity through dose reduction, lung toxicity, and hematologic toxicity. It also discusses links to heterogeneity signal and payload efflux, alongside real-world evidence and translational biomarker."
adc-landscape-02-0240,Linker-payload optimization for site-specific conjugation: study 240,"This study examines site-specific conjugation through site-specific linker, linker stability, and conjugation chemistry. It also discusses links to internalization and tumor heterogeneity, alongside translational biomarker and early-phase trial.",2020,Linker and payload,core,"Linker-payload optimization for site-specific conjugation: study 240 [SEP] This study examines site-specific conjugation through site-specific linker, linker stability, and conjugation chemistry. It also discusses links to internalization and tumor heterogeneity, alongside translational biomarker and early-phase trial."
adc-landscape-01-0041,Target biology for HER2 ADCs: study 41,"This study examines HER2 ADCs through tumor heterogeneity, selection rationale, and internalization. It also discusses links to processing defect and payload efflux, alongside molecular profiling and mechanism of resistance.",2024,Target biology,core,"Target biology for HER2 ADCs: study 41 [SEP] This study examines HER2 ADCs through tumor heterogeneity, selection rationale, and internalization. It also discusses links to processing defect and payload efflux, alongside molecular profiling and mechanism of resistance."
adc-landscape-02-0369,Linker-payload optimization for topoisomerase payloads: study 369,"This study examines topoisomerase payloads through conjugation chemistry, payload release, and linker stability. It also discusses links to antigen density and target expression, alongside real-world evidence and translational biomarker.",2023,Linker and payload,core,"Linker-payload optimization for topoisomerase payloads: study 369 [SEP] This study examines topoisomerase payloads through conjugation chemistry, payload release, and linker stability. It also discusses links to antigen density and target expression, alongside real-world evidence and translational biomarker."
adc-landscape-02-0040,Linker-payload optimization for site-specific conjugation: study 40,"This study examines site-specific conjugation through drug-antibody ratio, bystander payload, and conjugation chemistry. It also discusses links to resistance biology and lysosomal escape, alongside translational biomarker and dose optimization.",2024,Linker and payload,core,"Linker-payload optimization for site-specific conjugation: study 40 [SEP] This study examines site-specific conjugation through drug-antibody ratio, bystander payload, and conjugation chemistry. It also discusses links to resistance biology and lysosomal escape, alongside translational biomarker and dose optimization."
adc-landscape-r-0011,"Landscape review of HER3 targeting, site-specific conjugation, and antigen loss","This review connects target expression, linker stability, payload efflux, and lung toxicity. It frames the field around real-world evidence, patient stratification, early-phase trial, and translational biomarker.",2020,review-like mixed corpus,review,"Landscape review of HER3 targeting, site-specific conjugation, and antigen loss [SEP] This review connects target expression, linker stability, payload efflux, and lung toxicity. It frames the field around real-world evidence, patient stratification, early-phase trial, and translational biomarker."
adc-landscape-03-0372,Resistance mechanisms in lysosomal processing: study 372,"This study examines lysosomal processing through payload efflux, bystander killing, and resistance biology. It also discusses links to bystander payload and drug-antibody ratio, alongside mechanism of resistance and clinical development.",2021,Resistance and bystander,core,"Resistance mechanisms in lysosomal processing: study 372 [SEP] This study examines lysosomal processing through payload efflux, bystander killing, and resistance biology. It also discusses links to bystander payload and drug-antibody ratio, alongside mechanism of resistance and clinical development."
adc-landscape-03-0146,Resistance mechanisms in bystander effect: study 146,"This study examines bystander effect through bystander killing, payload efflux, and resistance biology. It also discusses links to antigen density and tumor heterogeneity, alongside real-world evidence and molecular profiling.",2023,Resistance and bystander,core,"Resistance mechanisms in bystander effect: study 146 [SEP] This study examines bystander effect through bystander killing, payload efflux, and resistance biology. It also discusses links to antigen density and tumor heterogeneity, alongside real-world evidence and molecular profiling."
adc-landscape-03-0032,Resistance mechanisms in lysosomal processing: study 32,"This study examines lysosomal processing through processing defect, bystander killing, and resistance biology. It also discusses links to internalization and tumor heterogeneity, alongside mechanism of resistance and early-phase trial.",2023,Resistance and bystander,core,"Resistance mechanisms in lysosomal processing: study 32 [SEP] This study examines lysosomal processing through processing defect, bystander killing, and resistance biology. It also discusses links to internalization and tumor heterogeneity, alongside mechanism of resistance and early-phase trial."
adc-landscape-01-0373,Target biology for HER2 ADCs: study 373,"This study examines HER2 ADCs through tumor heterogeneity, surface biology, and target expression. It also discusses links to site-specific linker and payload release, alongside mechanism of resistance and real-world evidence.",2020,Target biology,core,"Target biology for HER2 ADCs: study 373 [SEP] This study examines HER2 ADCs through tumor heterogeneity, surface biology, and target expression. It also discusses links to site-specific linker and payload release, alongside mechanism of resistance and real-world evidence."
adc-landscape-02-0168,Linker-payload optimization for site-specific conjugation: study 168,"This study examines site-specific conjugation through linker stability, bystander payload, and drug-antibody ratio. It also discusses links to selection rationale and target expression, alongside translational biomarker and validation cohort.",2020,Linker and payload,core,"Linker-payload optimization for site-specific conjugation: study 168 [SEP] This study examines site-specific conjugation through linker stability, bystander payload, and drug-antibody ratio. It also discusses links to selection rationale and target expression, alongside translational biomarker and validation cohort."
adc-landscape-01-0358,Target biology for TROP2 programs: study 358,"This study examines TROP2 programs through target expression, tumor heterogeneity, and internalization. It also discusses links to linker stability and conjugation chemistry, alongside molecular profiling and patient stratification.",2023,Target biology,core,"Target biology for TROP2 programs: study 358 [SEP] This study examines TROP2 programs through target expression, tumor heterogeneity, and internalization. It also discusses links to linker stability and conjugation chemistry, alongside molecular profiling and patient stratification."
adc-landscape-02-0468,Linker-payload optimization for site-specific conjugation: study 468,"This study examines site-specific conjugation through payload release, drug-antibody ratio, and site-specific linker. It also discusses links to antigen density and surface biology, alongside real-world evidence and mechanism of resistance.",2020,Linker and payload,core,"Linker-payload optimization for site-specific conjugation: study 468 [SEP] This study examines site-specific conjugation through payload release, drug-antibody ratio, and site-specific linker. It also discusses links to antigen density and surface biology, alongside real-world evidence and mechanism of resistance."
adc-landscape-03-0354,Resistance mechanisms in bystander effect: study 354,"This study examines bystander effect through payload efflux, lysosomal escape, and resistance biology. It also discusses links to conjugation chemistry and bystander payload, alongside dose optimization and validation cohort.",2021,Resistance and bystander,core,"Resistance mechanisms in bystander effect: study 354 [SEP] This study examines bystander effect through payload efflux, lysosomal escape, and resistance biology. It also discusses links to conjugation chemistry and bystander payload, alongside dose optimization and validation cohort."
adc-landscape-03-0036,Resistance mechanisms in lysosomal processing: study 36,"This study examines lysosomal processing through processing defect, payload efflux, and bystander killing. It also discusses links to payload release and drug-antibody ratio, alongside early-phase trial and real-world evidence.",2021,Resistance and bystander,core,"Resistance mechanisms in lysosomal processing: study 36 [SEP] This study examines lysosomal processing through processing defect, payload efflux, and bystander killing. It also discusses links to payload release and drug-antibody ratio, alongside early-phase trial and real-world evidence."
adc-landscape-01-0471,Target biology for HER3 targeting: study 471,"This study examines HER3 targeting through target expression, tumor heterogeneity, and surface biology. It also discusses links to translation risk and dose reduction, alongside portfolio review and dose optimization.",2022,Target biology,core,"Target biology for HER3 targeting: study 471 [SEP] This study examines HER3 targeting through target expression, tumor heterogeneity, and surface biology. It also discusses links to translation risk and dose reduction, alongside portfolio review and dose optimization."
adc-landscape-03-0397,Resistance mechanisms in antigen loss: study 397,"This study examines antigen loss through payload efflux, processing defect, and lysosomal escape. It also discusses links to clinical monitoring and dose reduction, alongside translational biomarker and mechanism of resistance.",2022,Resistance and bystander,core,"Resistance mechanisms in antigen loss: study 397 [SEP] This study examines antigen loss through payload efflux, processing defect, and lysosomal escape. It also discusses links to clinical monitoring and dose reduction, alongside translational biomarker and mechanism of resistance."
adc-landscape-r-0121,"Landscape review of HER2 ADCs, tubulin payloads, and payload efflux","This review connects surface biology, payload release, bystander killing, and hematologic toxicity. It frames the field around real-world evidence, validation cohort, clinical development, and dose optimization.",2022,review-like mixed corpus,review,"Landscape review of HER2 ADCs, tubulin payloads, and payload efflux [SEP] This review connects surface biology, payload release, bystander killing, and hematologic toxicity. It frames the field around real-world evidence, validation cohort, clinical development, and dose optimization."
adc-landscape-04-0050,Clinical safety translation of ocular toxicity: study 50,"This study examines ocular toxicity through clinical monitoring, safety signal, and dose reduction. It also discusses links to conjugation chemistry and drug-antibody ratio, alongside mechanism of resistance and validation cohort.",2024,Safety translation,core,"Clinical safety translation of ocular toxicity: study 50 [SEP] This study examines ocular toxicity through clinical monitoring, safety signal, and dose reduction. It also discusses links to conjugation chemistry and drug-antibody ratio, alongside mechanism of resistance and validation cohort."
adc-landscape-03-0257,Resistance mechanisms in antigen loss: study 257,"This study examines antigen loss through resistance biology, payload efflux, and bystander killing. It also discusses links to selection rationale and internalization, alongside molecular profiling and validation cohort.",2020,Resistance and bystander,core,"Resistance mechanisms in antigen loss: study 257 [SEP] This study examines antigen loss through resistance biology, payload efflux, and bystander killing. It also discusses links to selection rationale and internalization, alongside molecular profiling and validation cohort."
adc-landscape-x-0095,Integrated analysis of payload efflux with interstitial lung disease: study 95,"This paper links bystander killing and heterogeneity signal to safety signal and clinical monitoring. The framing emphasizes translational biomarker, dose optimization, and patient stratification across mixed translational contexts.",2024,Resistance and bystander + Safety translation,crossover,"Integrated analysis of payload efflux with interstitial lung disease: study 95 [SEP] This paper links bystander killing and heterogeneity signal to safety signal and clinical monitoring. The framing emphasizes translational biomarker, dose optimization, and patient stratification across mixed translational contexts."
adc-landscape-04-0056,Clinical safety translation of dose optimization: study 56,"This study examines dose optimization through hematologic toxicity, dose reduction, and lung toxicity. It also discusses links to site-specific linker and payload release, alongside real-world evidence and clinical development.",2024,Safety translation,core,"Clinical safety translation of dose optimization: study 56 [SEP] This study examines dose optimization through hematologic toxicity, dose reduction, and lung toxicity. It also discusses links to site-specific linker and payload release, alongside real-world evidence and clinical development."
adc-landscape-r-0090,"Landscape review of TROP2 programs, cleavable linkers, and lysosomal processing","This review connects tumor heterogeneity, site-specific linker, bystander killing, and lung toxicity. It frames the field around patient stratification, real-world evidence, portfolio review, and early-phase trial.",2021,review-like mixed corpus,review,"Landscape review of TROP2 programs, cleavable linkers, and lysosomal processing [SEP] This review connects tumor heterogeneity, site-specific linker, bystander killing, and lung toxicity. It frames the field around patient stratification, real-world evidence, portfolio review, and early-phase trial."
adc-landscape-03-0251,Resistance mechanisms in payload efflux: study 251,"This study examines payload efflux through bystander killing, heterogeneity signal, and processing defect. It also discusses links to antigen density and internalization, alongside real-world evidence and validation cohort.",2020,Resistance and bystander,core,"Resistance mechanisms in payload efflux: study 251 [SEP] This study examines payload efflux through bystander killing, heterogeneity signal, and processing defect. It also discusses links to antigen density and internalization, alongside real-world evidence and validation cohort."
adc-landscape-04-0200,Clinical safety translation of dose optimization: study 200,"This study examines dose optimization through translation risk, dose reduction, and safety signal. It also discusses links to linker stability and payload release, alongside mechanism of resistance and real-world evidence.",2024,Safety translation,core,"Clinical safety translation of dose optimization: study 200 [SEP] This study examines dose optimization through translation risk, dose reduction, and safety signal. It also discusses links to linker stability and payload release, alongside mechanism of resistance and real-world evidence."
adc-landscape-03-0253,Resistance mechanisms in antigen loss: study 253,"This study examines antigen loss through payload efflux, processing defect, and lysosomal escape. It also discusses links to translation risk and dose reduction, alongside patient stratification and translational biomarker.",2022,Resistance and bystander,core,"Resistance mechanisms in antigen loss: study 253 [SEP] This study examines antigen loss through payload efflux, processing defect, and lysosomal escape. It also discusses links to translation risk and dose reduction, alongside patient stratification and translational biomarker."
adc-landscape-r-0281,"Landscape review of HER2 ADCs, tubulin payloads, and payload efflux","This review connects tumor heterogeneity, conjugation chemistry, resistance biology, and dose reduction. It frames the field around early-phase trial, dose optimization, clinical development, and molecular profiling.",2020,review-like mixed corpus,review,"Landscape review of HER2 ADCs, tubulin payloads, and payload efflux [SEP] This review connects tumor heterogeneity, conjugation chemistry, resistance biology, and dose reduction. It frames the field around early-phase trial, dose optimization, clinical development, and molecular profiling."
adc-landscape-01-0080,Target biology for LIV1 selection: study 80,"This study examines LIV1 selection through antigen density, selection rationale, and tumor heterogeneity. It also discusses links to payload efflux and bystander killing, alongside real-world evidence and clinical development.",2021,Target biology,core,"Target biology for LIV1 selection: study 80 [SEP] This study examines LIV1 selection through antigen density, selection rationale, and tumor heterogeneity. It also discusses links to payload efflux and bystander killing, alongside real-world evidence and clinical development."
adc-landscape-03-0173,Resistance mechanisms in antigen loss: study 173,"This study examines antigen loss through processing defect, heterogeneity signal, and payload efflux. It also discusses links to selection rationale and surface biology, alongside clinical development and validation cohort.",2020,Resistance and bystander,core,"Resistance mechanisms in antigen loss: study 173 [SEP] This study examines antigen loss through processing defect, heterogeneity signal, and payload efflux. It also discusses links to selection rationale and surface biology, alongside clinical development and validation cohort."
adc-landscape-02-0315,Linker-payload optimization for cleavable linkers: study 315,"This study examines cleavable linkers through conjugation chemistry, bystander payload, and site-specific linker. It also discusses links to surface biology and internalization, alongside translational biomarker and early-phase trial.",2023,Linker and payload,core,"Linker-payload optimization for cleavable linkers: study 315 [SEP] This study examines cleavable linkers through conjugation chemistry, bystander payload, and site-specific linker. It also discusses links to surface biology and internalization, alongside translational biomarker and early-phase trial."
adc-landscape-04-0353,Clinical safety translation of interstitial lung disease: study 353,"This study examines interstitial lung disease through translation risk, dose reduction, and hematologic toxicity. It also discusses links to drug-antibody ratio and site-specific linker, alongside clinical development and early-phase trial.",2021,Safety translation,core,"Clinical safety translation of interstitial lung disease: study 353 [SEP] This study examines interstitial lung disease through translation risk, dose reduction, and hematologic toxicity. It also discusses links to drug-antibody ratio and site-specific linker, alongside clinical development and early-phase trial."
adc-landscape-x-0221,Integrated analysis of HER2 ADCs with topoisomerase payloads: study 221,"This paper links tumor heterogeneity and target expression to conjugation chemistry and bystander payload. The framing emphasizes clinical development, molecular profiling, and real-world evidence across mixed translational contexts.",2024,Target biology + Linker and payload,crossover,"Integrated analysis of HER2 ADCs with topoisomerase payloads: study 221 [SEP] This paper links tumor heterogeneity and target expression to conjugation chemistry and bystander payload. The framing emphasizes clinical development, molecular profiling, and real-world evidence across mixed translational contexts."
adc-landscape-r-0129,"Landscape review of HER2 ADCs, tubulin payloads, and payload efflux","This review connects surface biology, site-specific linker, processing defect, and clinical monitoring. It frames the field around validation cohort, early-phase trial, portfolio review, and dose optimization.",2024,review-like mixed corpus,review,"Landscape review of HER2 ADCs, tubulin payloads, and payload efflux [SEP] This review connects surface biology, site-specific linker, processing defect, and clinical monitoring. It frames the field around validation cohort, early-phase trial, portfolio review, and dose optimization."
adc-landscape-x-0106,Integrated analysis of tubulin payloads with payload efflux: study 106,"This paper links conjugation chemistry and bystander payload to heterogeneity signal and bystander killing. The framing emphasizes clinical development, early-phase trial, and molecular profiling across mixed translational contexts.",2023,Linker and payload + Resistance and bystander,crossover,"Integrated analysis of tubulin payloads with payload efflux: study 106 [SEP] This paper links conjugation chemistry and bystander payload to heterogeneity signal and bystander killing. The framing emphasizes clinical development, early-phase trial, and molecular profiling across mixed translational contexts."
adc-landscape-01-0134,Target biology for TROP2 programs: study 134,"This study examines TROP2 programs through surface biology, tumor heterogeneity, and internalization. It also discusses links to payload efflux and heterogeneity signal, alongside molecular profiling and mechanism of resistance.",2021,Target biology,core,"Target biology for TROP2 programs: study 134 [SEP] This study examines TROP2 programs through surface biology, tumor heterogeneity, and internalization. It also discusses links to payload efflux and heterogeneity signal, alongside molecular profiling and mechanism of resistance."
