record_id,title,abstract,year,seed_theme,record_type,text_for_embedding
lung-cancer-04-0187,Molecular monitoring for adjuvant surveillance: study 187,"This study examines adjuvant surveillance through longitudinal sampling, liquid biopsy, and residual disease. It also discusses links to CNS metastasis and line-of-therapy shift, alongside real-world evidence and mechanism of resistance.",2023,ctDNA and monitoring,core,"Molecular monitoring for adjuvant surveillance: study 187 [SEP] This study examines adjuvant surveillance through longitudinal sampling, liquid biopsy, and residual disease. It also discusses links to CNS metastasis and line-of-therapy shift, alongside real-world evidence and mechanism of resistance."
lung-cancer-02-0126,KRAS pathway development in adaptive signaling: study 126,"This study examines adaptive signaling through feedback signaling, combination rationale, and adaptive pathway. It also discusses links to CNS metastasis and acquired resistance, alongside clinical development and early-phase trial.",2020,KRAS development,core,"KRAS pathway development in adaptive signaling: study 126 [SEP] This study examines adaptive signaling through feedback signaling, combination rationale, and adaptive pathway. It also discusses links to CNS metastasis and acquired resistance, alongside clinical development and early-phase trial."
lung-cancer-r-0377,"Landscape review of EGFR-mutant disease, adaptive signaling, and STK11 co-mutation","This review connects targeted escape, combination rationale, PD-L1 biomarker, and longitudinal sampling. It frames the field around patient stratification, clinical development, translational biomarker, and dose optimization.",2020,review-like mixed corpus,review,"Landscape review of EGFR-mutant disease, adaptive signaling, and STK11 co-mutation [SEP] This review connects targeted escape, combination rationale, PD-L1 biomarker, and longitudinal sampling. It frames the field around patient stratification, clinical development, translational biomarker, and dose optimization."
lung-cancer-03-0347,Biomarker selection in STK11 co-mutation: study 347,"This study examines STK11 co-mutation through PD-L1 biomarker, checkpoint response, and selection logic. It also discusses links to EGFR resistance and acquired resistance, alongside molecular profiling and real-world evidence.",2020,Immunotherapy biomarkers,core,"Biomarker selection in STK11 co-mutation: study 347 [SEP] This study examines STK11 co-mutation through PD-L1 biomarker, checkpoint response, and selection logic. It also discusses links to EGFR resistance and acquired resistance, alongside molecular profiling and real-world evidence."
lung-cancer-02-0070,KRAS pathway development in adaptive signaling: study 70,"This study examines adaptive signaling through adaptive pathway, KRAS inhibitor, and SHP2 biology. It also discusses links to selection logic and PD-L1 biomarker, alongside early-phase trial and validation cohort.",2024,KRAS development,core,"KRAS pathway development in adaptive signaling: study 70 [SEP] This study examines adaptive signaling through adaptive pathway, KRAS inhibitor, and SHP2 biology. It also discusses links to selection logic and PD-L1 biomarker, alongside early-phase trial and validation cohort."
lung-cancer-r-0434,"Landscape review of ALK-positive tumors, SHP2 combinations, and immune exclusion","This review connects line-of-therapy shift, SHP2 biology, checkpoint response, and longitudinal sampling. It frames the field around patient stratification, dose optimization, clinical development, and molecular profiling.",2023,review-like mixed corpus,review,"Landscape review of ALK-positive tumors, SHP2 combinations, and immune exclusion [SEP] This review connects line-of-therapy shift, SHP2 biology, checkpoint response, and longitudinal sampling. It frames the field around patient stratification, dose optimization, clinical development, and molecular profiling."
lung-cancer-04-0259,Molecular monitoring for adjuvant surveillance: study 259,"This study examines adjuvant surveillance through liquid biopsy, molecular monitoring, and residual disease. It also discusses links to ALK progression and EGFR resistance, alongside dose optimization and clinical development.",2023,ctDNA and monitoring,core,"Molecular monitoring for adjuvant surveillance: study 259 [SEP] This study examines adjuvant surveillance through liquid biopsy, molecular monitoring, and residual disease. It also discusses links to ALK progression and EGFR resistance, alongside dose optimization and clinical development."
lung-cancer-04-0317,Molecular monitoring for ctDNA resistance tracking: study 317,"This study examines ctDNA resistance tracking through ctDNA surveillance, molecular monitoring, and plasma genotyping. It also discusses links to feedback signaling and SHP2 biology, alongside early-phase trial and molecular profiling.",2021,ctDNA and monitoring,core,"Molecular monitoring for ctDNA resistance tracking: study 317 [SEP] This study examines ctDNA resistance tracking through ctDNA surveillance, molecular monitoring, and plasma genotyping. It also discusses links to feedback signaling and SHP2 biology, alongside early-phase trial and molecular profiling."
lung-cancer-x-0066,Integrated analysis of adaptive signaling with STK11 co-mutation: study 66,"This paper links adaptive pathway and KRAS inhibitor to PD-L1 biomarker and selection logic. The framing emphasizes clinical development, mechanism of resistance, and portfolio review across mixed translational contexts.",2025,KRAS development + Immunotherapy biomarkers,crossover,"Integrated analysis of adaptive signaling with STK11 co-mutation: study 66 [SEP] This paper links adaptive pathway and KRAS inhibitor to PD-L1 biomarker and selection logic. The framing emphasizes clinical development, mechanism of resistance, and portfolio review across mixed translational contexts."
lung-cancer-01-0128,Resistance evolution in CNS progression: study 128,"This study examines CNS progression through line-of-therapy shift, EGFR resistance, and CNS metastasis. It also discusses links to selection logic and tumor mutational burden, alongside early-phase trial and patient stratification.",2021,EGFR and ALK resistance,core,"Resistance evolution in CNS progression: study 128 [SEP] This study examines CNS progression through line-of-therapy shift, EGFR resistance, and CNS metastasis. It also discusses links to selection logic and tumor mutational burden, alongside early-phase trial and patient stratification."
lung-cancer-r-0478,"Landscape review of ALK-positive tumors, SHP2 combinations, and immune exclusion","This review connects acquired resistance, feedback signaling, co-mutation effect, and longitudinal sampling. It frames the field around early-phase trial, molecular profiling, translational biomarker, and mechanism of resistance.",2025,review-like mixed corpus,review,"Landscape review of ALK-positive tumors, SHP2 combinations, and immune exclusion [SEP] This review connects acquired resistance, feedback signaling, co-mutation effect, and longitudinal sampling. It frames the field around early-phase trial, molecular profiling, translational biomarker, and mechanism of resistance."
lung-cancer-x-0007,Integrated analysis of STK11 co-mutation with ctDNA resistance tracking: study 7,"This paper links co-mutation effect and checkpoint response to molecular monitoring and liquid biopsy. The framing emphasizes portfolio review, real-world evidence, and molecular profiling across mixed translational contexts.",2020,Immunotherapy biomarkers + ctDNA and monitoring,crossover,"Integrated analysis of STK11 co-mutation with ctDNA resistance tracking: study 7 [SEP] This paper links co-mutation effect and checkpoint response to molecular monitoring and liquid biopsy. The framing emphasizes portfolio review, real-world evidence, and molecular profiling across mixed translational contexts."
lung-cancer-02-0481,KRAS pathway development in KRAS G12C inhibition: study 481,"This study examines KRAS G12C inhibition through SHP2 biology, adaptive pathway, and combination rationale. It also discusses links to tumor mutational burden and PD-L1 biomarker, alongside clinical development and portfolio review.",2021,KRAS development,core,"KRAS pathway development in KRAS G12C inhibition: study 481 [SEP] This study examines KRAS G12C inhibition through SHP2 biology, adaptive pathway, and combination rationale. It also discusses links to tumor mutational burden and PD-L1 biomarker, alongside clinical development and portfolio review."
lung-cancer-r-0475,"Landscape review of osimertinib escape, pan-KRAS strategies, and PD-L1-high tumors","This review connects EGFR resistance, KRAS inhibitor, co-mutation effect, and molecular monitoring. It frames the field around patient stratification, validation cohort, molecular profiling, and early-phase trial.",2022,review-like mixed corpus,review,"Landscape review of osimertinib escape, pan-KRAS strategies, and PD-L1-high tumors [SEP] This review connects EGFR resistance, KRAS inhibitor, co-mutation effect, and molecular monitoring. It frames the field around patient stratification, validation cohort, molecular profiling, and early-phase trial."
lung-cancer-01-0191,Resistance evolution in osimertinib escape: study 191,"This study examines osimertinib escape through line-of-therapy shift, CNS metastasis, and EGFR resistance. It also discusses links to checkpoint response and tumor mutational burden, alongside patient stratification and validation cohort.",2024,EGFR and ALK resistance,core,"Resistance evolution in osimertinib escape: study 191 [SEP] This study examines osimertinib escape through line-of-therapy shift, CNS metastasis, and EGFR resistance. It also discusses links to checkpoint response and tumor mutational burden, alongside patient stratification and validation cohort."
lung-cancer-03-0140,Biomarker selection in immune exclusion: study 140,"This study examines immune exclusion through co-mutation effect, immune exclusion, and PD-L1 biomarker. It also discusses links to line-of-therapy shift and EGFR resistance, alongside early-phase trial and real-world evidence.",2023,Immunotherapy biomarkers,core,"Biomarker selection in immune exclusion: study 140 [SEP] This study examines immune exclusion through co-mutation effect, immune exclusion, and PD-L1 biomarker. It also discusses links to line-of-therapy shift and EGFR resistance, alongside early-phase trial and real-world evidence."
lung-cancer-02-0493,KRAS pathway development in KRAS G12C inhibition: study 493,"This study examines KRAS G12C inhibition through adaptive pathway, feedback signaling, and SHP2 biology. It also discusses links to PD-L1 biomarker and tumor mutational burden, alongside portfolio review and translational biomarker.",2021,KRAS development,core,"KRAS pathway development in KRAS G12C inhibition: study 493 [SEP] This study examines KRAS G12C inhibition through adaptive pathway, feedback signaling, and SHP2 biology. It also discusses links to PD-L1 biomarker and tumor mutational burden, alongside portfolio review and translational biomarker."
lung-cancer-02-0200,KRAS pathway development in pan-KRAS strategies: study 200,"This study examines pan-KRAS strategies through SHP2 biology, combination rationale, and development strategy. It also discusses links to plasma genotyping and ctDNA surveillance, alongside molecular profiling and mechanism of resistance.",2022,KRAS development,core,"KRAS pathway development in pan-KRAS strategies: study 200 [SEP] This study examines pan-KRAS strategies through SHP2 biology, combination rationale, and development strategy. It also discusses links to plasma genotyping and ctDNA surveillance, alongside molecular profiling and mechanism of resistance."
lung-cancer-02-0107,KRAS pathway development in SHP2 combinations: study 107,"This study examines SHP2 combinations through SHP2 biology, feedback signaling, and combination rationale. It also discusses links to ctDNA surveillance and molecular monitoring, alongside translational biomarker and molecular profiling.",2025,KRAS development,core,"KRAS pathway development in SHP2 combinations: study 107 [SEP] This study examines SHP2 combinations through SHP2 biology, feedback signaling, and combination rationale. It also discusses links to ctDNA surveillance and molecular monitoring, alongside translational biomarker and molecular profiling."
lung-cancer-01-0181,Resistance evolution in EGFR-mutant disease: study 181,"This study examines EGFR-mutant disease through acquired resistance, targeted escape, and EGFR resistance. It also discusses links to KRAS inhibitor and adaptive pathway, alongside dose optimization and validation cohort.",2020,EGFR and ALK resistance,core,"Resistance evolution in EGFR-mutant disease: study 181 [SEP] This study examines EGFR-mutant disease through acquired resistance, targeted escape, and EGFR resistance. It also discusses links to KRAS inhibitor and adaptive pathway, alongside dose optimization and validation cohort."
lung-cancer-01-0302,Resistance evolution in ALK-positive tumors: study 302,"This study examines ALK-positive tumors through ALK progression, EGFR resistance, and CNS metastasis. It also discusses links to co-mutation effect and PD-L1 biomarker, alongside patient stratification and mechanism of resistance.",2021,EGFR and ALK resistance,core,"Resistance evolution in ALK-positive tumors: study 302 [SEP] This study examines ALK-positive tumors through ALK progression, EGFR resistance, and CNS metastasis. It also discusses links to co-mutation effect and PD-L1 biomarker, alongside patient stratification and mechanism of resistance."
lung-cancer-r-0045,"Landscape review of EGFR-mutant disease, adaptive signaling, and STK11 co-mutation","This review connects targeted escape, adaptive pathway, co-mutation effect, and plasma genotyping. It frames the field around mechanism of resistance, validation cohort, translational biomarker, and molecular profiling.",2024,review-like mixed corpus,review,"Landscape review of EGFR-mutant disease, adaptive signaling, and STK11 co-mutation [SEP] This review connects targeted escape, adaptive pathway, co-mutation effect, and plasma genotyping. It frames the field around mechanism of resistance, validation cohort, translational biomarker, and molecular profiling."
lung-cancer-r-0276,"Landscape review of CNS progression, KRAS G12C inhibition, and tumor mutational burden","This review connects targeted escape, feedback signaling, immune exclusion, and molecular monitoring. It frames the field around patient stratification, molecular profiling, real-world evidence, and portfolio review.",2021,review-like mixed corpus,review,"Landscape review of CNS progression, KRAS G12C inhibition, and tumor mutational burden [SEP] This review connects targeted escape, feedback signaling, immune exclusion, and molecular monitoring. It frames the field around patient stratification, molecular profiling, real-world evidence, and portfolio review."
lung-cancer-03-0061,Biomarker selection in PD-L1-high tumors: study 61,"This study examines PD-L1-high tumors through checkpoint response, PD-L1 biomarker, and co-mutation effect. It also discusses links to ctDNA surveillance and molecular monitoring, alongside portfolio review and patient stratification.",2022,Immunotherapy biomarkers,core,"Biomarker selection in PD-L1-high tumors: study 61 [SEP] This study examines PD-L1-high tumors through checkpoint response, PD-L1 biomarker, and co-mutation effect. It also discusses links to ctDNA surveillance and molecular monitoring, alongside portfolio review and patient stratification."
lung-cancer-r-0320,"Landscape review of CNS progression, KRAS G12C inhibition, and tumor mutational burden","This review connects ALK progression, adaptive pathway, PD-L1 biomarker, and plasma genotyping. It frames the field around real-world evidence, clinical development, patient stratification, and portfolio review.",2023,review-like mixed corpus,review,"Landscape review of CNS progression, KRAS G12C inhibition, and tumor mutational burden [SEP] This review connects ALK progression, adaptive pathway, PD-L1 biomarker, and plasma genotyping. It frames the field around real-world evidence, clinical development, patient stratification, and portfolio review."
lung-cancer-r-0379,"Landscape review of osimertinib escape, pan-KRAS strategies, and PD-L1-high tumors","This review connects targeted escape, feedback signaling, tumor mutational burden, and ctDNA surveillance. It frames the field around clinical development, molecular profiling, patient stratification, and early-phase trial.",2022,review-like mixed corpus,review,"Landscape review of osimertinib escape, pan-KRAS strategies, and PD-L1-high tumors [SEP] This review connects targeted escape, feedback signaling, tumor mutational burden, and ctDNA surveillance. It frames the field around clinical development, molecular profiling, patient stratification, and early-phase trial."
lung-cancer-r-0066,"Landscape review of ALK-positive tumors, SHP2 combinations, and immune exclusion","This review connects line-of-therapy shift, combination rationale, co-mutation effect, and longitudinal sampling. It frames the field around mechanism of resistance, real-world evidence, portfolio review, and translational biomarker.",2021,review-like mixed corpus,review,"Landscape review of ALK-positive tumors, SHP2 combinations, and immune exclusion [SEP] This review connects line-of-therapy shift, combination rationale, co-mutation effect, and longitudinal sampling. It frames the field around mechanism of resistance, real-world evidence, portfolio review, and translational biomarker."
lung-cancer-03-0070,Biomarker selection in tumor mutational burden: study 70,"This study examines tumor mutational burden through tumor mutational burden, co-mutation effect, and checkpoint response. It also discusses links to plasma genotyping and longitudinal sampling, alongside validation cohort and clinical development.",2025,Immunotherapy biomarkers,core,"Biomarker selection in tumor mutational burden: study 70 [SEP] This study examines tumor mutational burden through tumor mutational burden, co-mutation effect, and checkpoint response. It also discusses links to plasma genotyping and longitudinal sampling, alongside validation cohort and clinical development."
lung-cancer-r-0025,"Landscape review of EGFR-mutant disease, adaptive signaling, and STK11 co-mutation","This review connects acquired resistance, feedback signaling, tumor mutational burden, and liquid biopsy. It frames the field around translational biomarker, validation cohort, dose optimization, and portfolio review.",2022,review-like mixed corpus,review,"Landscape review of EGFR-mutant disease, adaptive signaling, and STK11 co-mutation [SEP] This review connects acquired resistance, feedback signaling, tumor mutational burden, and liquid biopsy. It frames the field around translational biomarker, validation cohort, dose optimization, and portfolio review."
lung-cancer-x-0206,Integrated analysis of adaptive signaling with STK11 co-mutation: study 206,"This paper links KRAS inhibitor and adaptive pathway to immune exclusion and PD-L1 biomarker. The framing emphasizes translational biomarker, validation cohort, and molecular profiling across mixed translational contexts.",2021,KRAS development + Immunotherapy biomarkers,crossover,"Integrated analysis of adaptive signaling with STK11 co-mutation: study 206 [SEP] This paper links KRAS inhibitor and adaptive pathway to immune exclusion and PD-L1 biomarker. The framing emphasizes translational biomarker, validation cohort, and molecular profiling across mixed translational contexts."
lung-cancer-03-0244,Biomarker selection in immune exclusion: study 244,"This study examines immune exclusion through checkpoint response, selection logic, and immune exclusion. It also discusses links to molecular monitoring and ctDNA surveillance, alongside mechanism of resistance and translational biomarker.",2025,Immunotherapy biomarkers,core,"Biomarker selection in immune exclusion: study 244 [SEP] This study examines immune exclusion through checkpoint response, selection logic, and immune exclusion. It also discusses links to molecular monitoring and ctDNA surveillance, alongside mechanism of resistance and translational biomarker."
lung-cancer-01-0017,Resistance evolution in EGFR-mutant disease: study 17,"This study examines EGFR-mutant disease through ALK progression, acquired resistance, and EGFR resistance. It also discusses links to PD-L1 biomarker and selection logic, alongside molecular profiling and clinical development.",2024,EGFR and ALK resistance,core,"Resistance evolution in EGFR-mutant disease: study 17 [SEP] This study examines EGFR-mutant disease through ALK progression, acquired resistance, and EGFR resistance. It also discusses links to PD-L1 biomarker and selection logic, alongside molecular profiling and clinical development."
lung-cancer-r-0481,"Landscape review of EGFR-mutant disease, adaptive signaling, and STK11 co-mutation","This review connects EGFR resistance, feedback signaling, tumor mutational burden, and residual disease. It frames the field around real-world evidence, translational biomarker, patient stratification, and validation cohort.",2022,review-like mixed corpus,review,"Landscape review of EGFR-mutant disease, adaptive signaling, and STK11 co-mutation [SEP] This review connects EGFR resistance, feedback signaling, tumor mutational burden, and residual disease. It frames the field around real-world evidence, translational biomarker, patient stratification, and validation cohort."
lung-cancer-02-0047,KRAS pathway development in SHP2 combinations: study 47,"This study examines SHP2 combinations through development strategy, adaptive pathway, and KRAS inhibitor. It also discusses links to ctDNA surveillance and longitudinal sampling, alongside dose optimization and molecular profiling.",2025,KRAS development,core,"KRAS pathway development in SHP2 combinations: study 47 [SEP] This study examines SHP2 combinations through development strategy, adaptive pathway, and KRAS inhibitor. It also discusses links to ctDNA surveillance and longitudinal sampling, alongside dose optimization and molecular profiling."
lung-cancer-02-0159,KRAS pathway development in SHP2 combinations: study 159,"This study examines SHP2 combinations through SHP2 biology, feedback signaling, and KRAS inhibitor. It also discusses links to line-of-therapy shift and EGFR resistance, alongside validation cohort and portfolio review.",2023,KRAS development,core,"KRAS pathway development in SHP2 combinations: study 159 [SEP] This study examines SHP2 combinations through SHP2 biology, feedback signaling, and KRAS inhibitor. It also discusses links to line-of-therapy shift and EGFR resistance, alongside validation cohort and portfolio review."
lung-cancer-r-0205,"Landscape review of EGFR-mutant disease, adaptive signaling, and STK11 co-mutation","This review connects targeted escape, KRAS inhibitor, immune exclusion, and plasma genotyping. It frames the field around clinical development, mechanism of resistance, early-phase trial, and real-world evidence.",2022,review-like mixed corpus,review,"Landscape review of EGFR-mutant disease, adaptive signaling, and STK11 co-mutation [SEP] This review connects targeted escape, KRAS inhibitor, immune exclusion, and plasma genotyping. It frames the field around clinical development, mechanism of resistance, early-phase trial, and real-world evidence."
lung-cancer-r-0236,"Landscape review of CNS progression, KRAS G12C inhibition, and tumor mutational burden","This review connects CNS metastasis, KRAS inhibitor, PD-L1 biomarker, and ctDNA surveillance. It frames the field around portfolio review, validation cohort, real-world evidence, and early-phase trial.",2023,review-like mixed corpus,review,"Landscape review of CNS progression, KRAS G12C inhibition, and tumor mutational burden [SEP] This review connects CNS metastasis, KRAS inhibitor, PD-L1 biomarker, and ctDNA surveillance. It frames the field around portfolio review, validation cohort, real-world evidence, and early-phase trial."
lung-cancer-04-0005,Molecular monitoring for ctDNA resistance tracking: study 5,"This study examines ctDNA resistance tracking through longitudinal sampling, liquid biopsy, and plasma genotyping. It also discusses links to development strategy and combination rationale, alongside portfolio review and translational biomarker.",2021,ctDNA and monitoring,core,"Molecular monitoring for ctDNA resistance tracking: study 5 [SEP] This study examines ctDNA resistance tracking through longitudinal sampling, liquid biopsy, and plasma genotyping. It also discusses links to development strategy and combination rationale, alongside portfolio review and translational biomarker."
lung-cancer-02-0460,KRAS pathway development in pan-KRAS strategies: study 460,"This study examines pan-KRAS strategies through adaptive pathway, combination rationale, and feedback signaling. It also discusses links to PD-L1 biomarker and selection logic, alongside molecular profiling and validation cohort.",2024,KRAS development,core,"KRAS pathway development in pan-KRAS strategies: study 460 [SEP] This study examines pan-KRAS strategies through adaptive pathway, combination rationale, and feedback signaling. It also discusses links to PD-L1 biomarker and selection logic, alongside molecular profiling and validation cohort."
lung-cancer-x-0332,Integrated analysis of longitudinal plasma genotyping with osimertinib escape: study 332,"This paper links plasma genotyping and liquid biopsy to acquired resistance and ALK progression. The framing emphasizes portfolio review, clinical development, and real-world evidence across mixed translational contexts.",2021,ctDNA and monitoring + EGFR and ALK resistance,crossover,"Integrated analysis of longitudinal plasma genotyping with osimertinib escape: study 332 [SEP] This paper links plasma genotyping and liquid biopsy to acquired resistance and ALK progression. The framing emphasizes portfolio review, clinical development, and real-world evidence across mixed translational contexts."
lung-cancer-02-0298,KRAS pathway development in adaptive signaling: study 298,"This study examines adaptive signaling through feedback signaling, combination rationale, and development strategy. It also discusses links to checkpoint response and co-mutation effect, alongside molecular profiling and real-world evidence.",2024,KRAS development,core,"KRAS pathway development in adaptive signaling: study 298 [SEP] This study examines adaptive signaling through feedback signaling, combination rationale, and development strategy. It also discusses links to checkpoint response and co-mutation effect, alongside molecular profiling and real-world evidence."
lung-cancer-01-0226,Resistance evolution in ALK-positive tumors: study 226,"This study examines ALK-positive tumors through line-of-therapy shift, EGFR resistance, and acquired resistance. It also discusses links to feedback signaling and SHP2 biology, alongside mechanism of resistance and molecular profiling.",2023,EGFR and ALK resistance,core,"Resistance evolution in ALK-positive tumors: study 226 [SEP] This study examines ALK-positive tumors through line-of-therapy shift, EGFR resistance, and acquired resistance. It also discusses links to feedback signaling and SHP2 biology, alongside mechanism of resistance and molecular profiling."
lung-cancer-x-0075,Integrated analysis of STK11 co-mutation with ctDNA resistance tracking: study 75,"This paper links co-mutation effect and tumor mutational burden to longitudinal sampling and plasma genotyping. The framing emphasizes validation cohort, molecular profiling, and mechanism of resistance across mixed translational contexts.",2022,Immunotherapy biomarkers + ctDNA and monitoring,crossover,"Integrated analysis of STK11 co-mutation with ctDNA resistance tracking: study 75 [SEP] This paper links co-mutation effect and tumor mutational burden to longitudinal sampling and plasma genotyping. The framing emphasizes validation cohort, molecular profiling, and mechanism of resistance across mixed translational contexts."
lung-cancer-04-0300,Molecular monitoring for longitudinal plasma genotyping: study 300,"This study examines longitudinal plasma genotyping through ctDNA surveillance, liquid biopsy, and molecular monitoring. It also discusses links to co-mutation effect and selection logic, alongside dose optimization and real-world evidence.",2022,ctDNA and monitoring,core,"Molecular monitoring for longitudinal plasma genotyping: study 300 [SEP] This study examines longitudinal plasma genotyping through ctDNA surveillance, liquid biopsy, and molecular monitoring. It also discusses links to co-mutation effect and selection logic, alongside dose optimization and real-world evidence."
lung-cancer-x-0486,Integrated analysis of adaptive signaling with STK11 co-mutation: study 486,"This paper links development strategy and feedback signaling to PD-L1 biomarker and immune exclusion. The framing emphasizes real-world evidence, patient stratification, and clinical development across mixed translational contexts.",2025,KRAS development + Immunotherapy biomarkers,crossover,"Integrated analysis of adaptive signaling with STK11 co-mutation: study 486 [SEP] This paper links development strategy and feedback signaling to PD-L1 biomarker and immune exclusion. The framing emphasizes real-world evidence, patient stratification, and clinical development across mixed translational contexts."
lung-cancer-r-0463,"Landscape review of osimertinib escape, pan-KRAS strategies, and PD-L1-high tumors","This review connects ALK progression, adaptive pathway, selection logic, and ctDNA surveillance. It frames the field around clinical development, translational biomarker, real-world evidence, and patient stratification.",2022,review-like mixed corpus,review,"Landscape review of osimertinib escape, pan-KRAS strategies, and PD-L1-high tumors [SEP] This review connects ALK progression, adaptive pathway, selection logic, and ctDNA surveillance. It frames the field around clinical development, translational biomarker, real-world evidence, and patient stratification."
lung-cancer-x-0278,Integrated analysis of adaptive signaling with STK11 co-mutation: study 278,"This paper links combination rationale and feedback signaling to checkpoint response and immune exclusion. The framing emphasizes early-phase trial, molecular profiling, and dose optimization across mixed translational contexts.",2021,KRAS development + Immunotherapy biomarkers,crossover,"Integrated analysis of adaptive signaling with STK11 co-mutation: study 278 [SEP] This paper links combination rationale and feedback signaling to checkpoint response and immune exclusion. The framing emphasizes early-phase trial, molecular profiling, and dose optimization across mixed translational contexts."
lung-cancer-x-0086,Integrated analysis of adaptive signaling with STK11 co-mutation: study 86,"This paper links KRAS inhibitor and development strategy to checkpoint response and selection logic. The framing emphasizes mechanism of resistance, clinical development, and real-world evidence across mixed translational contexts.",2021,KRAS development + Immunotherapy biomarkers,crossover,"Integrated analysis of adaptive signaling with STK11 co-mutation: study 86 [SEP] This paper links KRAS inhibitor and development strategy to checkpoint response and selection logic. The framing emphasizes mechanism of resistance, clinical development, and real-world evidence across mixed translational contexts."
lung-cancer-04-0194,Molecular monitoring for minimal residual disease: study 194,"This study examines minimal residual disease through longitudinal sampling, molecular monitoring, and plasma genotyping. It also discusses links to adaptive pathway and SHP2 biology, alongside real-world evidence and early-phase trial.",2024,ctDNA and monitoring,core,"Molecular monitoring for minimal residual disease: study 194 [SEP] This study examines minimal residual disease through longitudinal sampling, molecular monitoring, and plasma genotyping. It also discusses links to adaptive pathway and SHP2 biology, alongside real-world evidence and early-phase trial."
lung-cancer-03-0046,Biomarker selection in tumor mutational burden: study 46,"This study examines tumor mutational burden through selection logic, tumor mutational burden, and co-mutation effect. It also discusses links to plasma genotyping and ctDNA surveillance, alongside patient stratification and molecular profiling.",2025,Immunotherapy biomarkers,core,"Biomarker selection in tumor mutational burden: study 46 [SEP] This study examines tumor mutational burden through selection logic, tumor mutational burden, and co-mutation effect. It also discusses links to plasma genotyping and ctDNA surveillance, alongside patient stratification and molecular profiling."
lung-cancer-01-0470,Resistance evolution in ALK-positive tumors: study 470,"This study examines ALK-positive tumors through CNS metastasis, acquired resistance, and line-of-therapy shift. It also discusses links to selection logic and PD-L1 biomarker, alongside real-world evidence and clinical development.",2021,EGFR and ALK resistance,core,"Resistance evolution in ALK-positive tumors: study 470 [SEP] This study examines ALK-positive tumors through CNS metastasis, acquired resistance, and line-of-therapy shift. It also discusses links to selection logic and PD-L1 biomarker, alongside real-world evidence and clinical development."
lung-cancer-02-0455,KRAS pathway development in SHP2 combinations: study 455,"This study examines SHP2 combinations through combination rationale, KRAS inhibitor, and adaptive pathway. It also discusses links to ctDNA surveillance and plasma genotyping, alongside portfolio review and early-phase trial.",2025,KRAS development,core,"KRAS pathway development in SHP2 combinations: study 455 [SEP] This study examines SHP2 combinations through combination rationale, KRAS inhibitor, and adaptive pathway. It also discusses links to ctDNA surveillance and plasma genotyping, alongside portfolio review and early-phase trial."
lung-cancer-r-0477,"Landscape review of EGFR-mutant disease, adaptive signaling, and STK11 co-mutation","This review connects ALK progression, combination rationale, checkpoint response, and liquid biopsy. It frames the field around patient stratification, translational biomarker, clinical development, and real-world evidence.",2024,review-like mixed corpus,review,"Landscape review of EGFR-mutant disease, adaptive signaling, and STK11 co-mutation [SEP] This review connects ALK progression, combination rationale, checkpoint response, and liquid biopsy. It frames the field around patient stratification, translational biomarker, clinical development, and real-world evidence."
lung-cancer-02-0140,KRAS pathway development in pan-KRAS strategies: study 140,"This study examines pan-KRAS strategies through SHP2 biology, development strategy, and KRAS inhibitor. It also discusses links to ctDNA surveillance and plasma genotyping, alongside translational biomarker and validation cohort.",2022,KRAS development,core,"KRAS pathway development in pan-KRAS strategies: study 140 [SEP] This study examines pan-KRAS strategies through SHP2 biology, development strategy, and KRAS inhibitor. It also discusses links to ctDNA surveillance and plasma genotyping, alongside translational biomarker and validation cohort."
lung-cancer-r-0279,"Landscape review of osimertinib escape, pan-KRAS strategies, and PD-L1-high tumors","This review connects ALK progression, adaptive pathway, immune exclusion, and residual disease. It frames the field around validation cohort, portfolio review, real-world evidence, and dose optimization.",2024,review-like mixed corpus,review,"Landscape review of osimertinib escape, pan-KRAS strategies, and PD-L1-high tumors [SEP] This review connects ALK progression, adaptive pathway, immune exclusion, and residual disease. It frames the field around validation cohort, portfolio review, real-world evidence, and dose optimization."
lung-cancer-03-0219,Biomarker selection in STK11 co-mutation: study 219,"This study examines STK11 co-mutation through PD-L1 biomarker, checkpoint response, and immune exclusion. It also discusses links to combination rationale and KRAS inhibitor, alongside translational biomarker and dose optimization.",2024,Immunotherapy biomarkers,core,"Biomarker selection in STK11 co-mutation: study 219 [SEP] This study examines STK11 co-mutation through PD-L1 biomarker, checkpoint response, and immune exclusion. It also discusses links to combination rationale and KRAS inhibitor, alongside translational biomarker and dose optimization."
lung-cancer-03-0159,Biomarker selection in STK11 co-mutation: study 159,"This study examines STK11 co-mutation through selection logic, PD-L1 biomarker, and co-mutation effect. It also discusses links to development strategy and SHP2 biology, alongside patient stratification and real-world evidence.",2024,Immunotherapy biomarkers,core,"Biomarker selection in STK11 co-mutation: study 159 [SEP] This study examines STK11 co-mutation through selection logic, PD-L1 biomarker, and co-mutation effect. It also discusses links to development strategy and SHP2 biology, alongside patient stratification and real-world evidence."
lung-cancer-03-0416,Biomarker selection in immune exclusion: study 416,"This study examines immune exclusion through co-mutation effect, PD-L1 biomarker, and immune exclusion. It also discusses links to targeted escape and CNS metastasis, alongside clinical development and portfolio review.",2023,Immunotherapy biomarkers,core,"Biomarker selection in immune exclusion: study 416 [SEP] This study examines immune exclusion through co-mutation effect, PD-L1 biomarker, and immune exclusion. It also discusses links to targeted escape and CNS metastasis, alongside clinical development and portfolio review."
