record_id,title,abstract,year,seed_theme,record_type,text_for_embedding
cancer-immunotherapy-04-0030,Management of immune-related myocarditis: study 30,"This study examines myocarditis through clinical triage, steroid management, and rechallenge strategy. It also discusses links to treatment sequence and combination regimen, alongside real-world evidence and molecular profiling.",2022,Toxicity management,core,"Management of immune-related myocarditis: study 30 [SEP] This study examines myocarditis through clinical triage, steroid management, and rechallenge strategy. It also discusses links to treatment sequence and combination regimen, alongside real-world evidence and molecular profiling."
cancer-immunotherapy-04-0164,Management of immune-related endocrinopathies: study 164,"This study examines endocrinopathies through immune-related adverse event, clinical triage, and toxicity grading. It also discusses links to single-cell profiling and spatial atlas, alongside translational biomarker and dose optimization.",2024,Toxicity management,core,"Management of immune-related endocrinopathies: study 164 [SEP] This study examines endocrinopathies through immune-related adverse event, clinical triage, and toxicity grading. It also discusses links to single-cell profiling and spatial atlas, alongside translational biomarker and dose optimization."
cancer-immunotherapy-03-0355,Combination immunotherapy strategy in neoantigen vaccination: study 355,"This study examines neoantigen vaccination through combination regimen, vaccine strategy, and treatment sequence. It also discusses links to steroid management and safety monitoring, alongside real-world evidence and patient stratification.",2022,Combination strategy,core,"Combination immunotherapy strategy in neoantigen vaccination: study 355 [SEP] This study examines neoantigen vaccination through combination regimen, vaccine strategy, and treatment sequence. It also discusses links to steroid management and safety monitoring, alongside real-world evidence and patient stratification."
cancer-immunotherapy-r-0425,"Landscape review of PD-1 response, macrophage barriers, and neoantigen vaccination","This review connects response stratification, immune contexture, priming effect, and steroid management. It frames the field around mechanism of resistance, portfolio review, clinical development, and real-world evidence.",2020,review-like mixed corpus,review,"Landscape review of PD-1 response, macrophage barriers, and neoantigen vaccination [SEP] This review connects response stratification, immune contexture, priming effect, and steroid management. It frames the field around mechanism of resistance, portfolio review, clinical development, and real-world evidence."
cancer-immunotherapy-r-0445,"Landscape review of PD-1 response, macrophage barriers, and neoantigen vaccination","This review connects selection biomarker, immune contexture, adaptive resistance, and immune-related adverse event. It frames the field around translational biomarker, dose optimization, mechanism of resistance, and clinical development.",2022,review-like mixed corpus,review,"Landscape review of PD-1 response, macrophage barriers, and neoantigen vaccination [SEP] This review connects selection biomarker, immune contexture, adaptive resistance, and immune-related adverse event. It frames the field around translational biomarker, dose optimization, mechanism of resistance, and clinical development."
cancer-immunotherapy-04-0144,Management of immune-related endocrinopathies: study 144,"This study examines endocrinopathies through clinical triage, steroid management, and safety monitoring. It also discusses links to synergy signal and adaptive resistance, alongside dose optimization and patient stratification.",2022,Toxicity management,core,"Management of immune-related endocrinopathies: study 144 [SEP] This study examines endocrinopathies through clinical triage, steroid management, and safety monitoring. It also discusses links to synergy signal and adaptive resistance, alongside dose optimization and patient stratification."
cancer-immunotherapy-03-0052,Combination immunotherapy strategy in bispecific activation: study 52,"This study examines bispecific activation through priming effect, synergy signal, and adaptive resistance. It also discusses links to safety monitoring and steroid management, alongside mechanism of resistance and portfolio review.",2025,Combination strategy,core,"Combination immunotherapy strategy in bispecific activation: study 52 [SEP] This study examines bispecific activation through priming effect, synergy signal, and adaptive resistance. It also discusses links to safety monitoring and steroid management, alongside mechanism of resistance and portfolio review."
cancer-immunotherapy-02-0296,Spatial and single-cell profiling of tumor microenvironment: study 296,"This study examines tumor microenvironment through myeloid state, single-cell profiling, and immune contexture. It also discusses links to toxicity grading and immune-related adverse event, alongside clinical development and real-world evidence.",2022,Microenvironment profiling,core,"Spatial and single-cell profiling of tumor microenvironment: study 296 [SEP] This study examines tumor microenvironment through myeloid state, single-cell profiling, and immune contexture. It also discusses links to toxicity grading and immune-related adverse event, alongside clinical development and real-world evidence."
cancer-immunotherapy-r-0194,"Landscape review of PD-L1 scoring, lymphocyte states, and bispecific activation","This review connects predictive assay, single-cell profiling, adaptive resistance, and rechallenge strategy. It frames the field around clinical development, portfolio review, molecular profiling, and dose optimization.",2023,review-like mixed corpus,review,"Landscape review of PD-L1 scoring, lymphocyte states, and bispecific activation [SEP] This review connects predictive assay, single-cell profiling, adaptive resistance, and rechallenge strategy. It frames the field around clinical development, portfolio review, molecular profiling, and dose optimization."
cancer-immunotherapy-04-0098,Management of immune-related myocarditis: study 98,"This study examines myocarditis through steroid management, toxicity grading, and safety monitoring. It also discusses links to immune contexture and tissue architecture, alongside validation cohort and molecular profiling.",2024,Toxicity management,core,"Management of immune-related myocarditis: study 98 [SEP] This study examines myocarditis through steroid management, toxicity grading, and safety monitoring. It also discusses links to immune contexture and tissue architecture, alongside validation cohort and molecular profiling."
cancer-immunotherapy-r-0105,"Landscape review of PD-1 response, macrophage barriers, and neoantigen vaccination","This review connects predictive assay, immune contexture, treatment sequence, and toxicity grading. It frames the field around molecular profiling, real-world evidence, portfolio review, and patient stratification.",2024,review-like mixed corpus,review,"Landscape review of PD-1 response, macrophage barriers, and neoantigen vaccination [SEP] This review connects predictive assay, immune contexture, treatment sequence, and toxicity grading. It frames the field around molecular profiling, real-world evidence, portfolio review, and patient stratification."
cancer-immunotherapy-r-0230,"Landscape review of PD-L1 scoring, lymphocyte states, and bispecific activation","This review connects checkpoint blockade, tissue architecture, treatment sequence, and safety monitoring. It frames the field around mechanism of resistance, dose optimization, clinical development, and portfolio review.",2023,review-like mixed corpus,review,"Landscape review of PD-L1 scoring, lymphocyte states, and bispecific activation [SEP] This review connects checkpoint blockade, tissue architecture, treatment sequence, and safety monitoring. It frames the field around mechanism of resistance, dose optimization, clinical development, and portfolio review."
cancer-immunotherapy-r-0126,"Landscape review of PD-L1 scoring, lymphocyte states, and bispecific activation","This review connects interferon signaling, immune contexture, priming effect, and immune-related adverse event. It frames the field around patient stratification, real-world evidence, mechanism of resistance, and clinical development.",2021,review-like mixed corpus,review,"Landscape review of PD-L1 scoring, lymphocyte states, and bispecific activation [SEP] This review connects interferon signaling, immune contexture, priming effect, and immune-related adverse event. It frames the field around patient stratification, real-world evidence, mechanism of resistance, and clinical development."
cancer-immunotherapy-04-0320,Management of immune-related endocrinopathies: study 320,"This study examines endocrinopathies through clinical triage, toxicity grading, and steroid management. It also discusses links to spatial atlas and myeloid state, alongside patient stratification and real-world evidence.",2024,Toxicity management,core,"Management of immune-related endocrinopathies: study 320 [SEP] This study examines endocrinopathies through clinical triage, toxicity grading, and steroid management. It also discusses links to spatial atlas and myeloid state, alongside patient stratification and real-world evidence."
cancer-immunotherapy-04-0223,Management of immune-related pneumonitis: study 223,"This study examines pneumonitis through steroid management, safety monitoring, and immune-related adverse event. It also discusses links to immune exclusion and selection biomarker, alongside clinical development and portfolio review.",2023,Toxicity management,core,"Management of immune-related pneumonitis: study 223 [SEP] This study examines pneumonitis through steroid management, safety monitoring, and immune-related adverse event. It also discusses links to immune exclusion and selection biomarker, alongside clinical development and portfolio review."
cancer-immunotherapy-03-0184,Combination immunotherapy strategy in bispecific activation: study 184,"This study examines bispecific activation through vaccine strategy, synergy signal, and priming effect. It also discusses links to toxicity grading and clinical triage, alongside portfolio review and dose optimization.",2025,Combination strategy,core,"Combination immunotherapy strategy in bispecific activation: study 184 [SEP] This study examines bispecific activation through vaccine strategy, synergy signal, and priming effect. It also discusses links to toxicity grading and clinical triage, alongside portfolio review and dose optimization."
cancer-immunotherapy-r-0073,"Landscape review of PD-1 response, macrophage barriers, and neoantigen vaccination","This review connects checkpoint blockade, stromal barrier, priming effect, and clinical triage. It frames the field around translational biomarker, molecular profiling, patient stratification, and clinical development.",2022,review-like mixed corpus,review,"Landscape review of PD-1 response, macrophage barriers, and neoantigen vaccination [SEP] This review connects checkpoint blockade, stromal barrier, priming effect, and clinical triage. It frames the field around translational biomarker, molecular profiling, patient stratification, and clinical development."
cancer-immunotherapy-03-0060,Combination immunotherapy strategy in bispecific activation: study 60,"This study examines bispecific activation through combination regimen, treatment sequence, and priming effect. It also discusses links to myeloid state and immune contexture, alongside early-phase trial and real-world evidence.",2021,Combination strategy,core,"Combination immunotherapy strategy in bispecific activation: study 60 [SEP] This study examines bispecific activation through combination regimen, treatment sequence, and priming effect. It also discusses links to myeloid state and immune contexture, alongside early-phase trial and real-world evidence."
cancer-immunotherapy-02-0041,Spatial and single-cell profiling of immune niches: study 41,"This study examines immune niches through spatial atlas, single-cell profiling, and myeloid state. It also discusses links to toxicity grading and rechallenge strategy, alongside translational biomarker and validation cohort.",2025,Microenvironment profiling,core,"Spatial and single-cell profiling of immune niches: study 41 [SEP] This study examines immune niches through spatial atlas, single-cell profiling, and myeloid state. It also discusses links to toxicity grading and rechallenge strategy, alongside translational biomarker and validation cohort."
cancer-immunotherapy-04-0179,Management of immune-related pneumonitis: study 179,"This study examines pneumonitis through rechallenge strategy, safety monitoring, and steroid management. It also discusses links to myeloid state and tissue architecture, alongside clinical development and portfolio review.",2021,Toxicity management,core,"Management of immune-related pneumonitis: study 179 [SEP] This study examines pneumonitis through rechallenge strategy, safety monitoring, and steroid management. It also discusses links to myeloid state and tissue architecture, alongside clinical development and portfolio review."
cancer-immunotherapy-r-0297,"Landscape review of PD-1 response, macrophage barriers, and neoantigen vaccination","This review connects predictive assay, myeloid state, combination regimen, and rechallenge strategy. It frames the field around dose optimization, portfolio review, real-world evidence, and early-phase trial.",2024,review-like mixed corpus,review,"Landscape review of PD-1 response, macrophage barriers, and neoantigen vaccination [SEP] This review connects predictive assay, myeloid state, combination regimen, and rechallenge strategy. It frames the field around dose optimization, portfolio review, real-world evidence, and early-phase trial."
cancer-immunotherapy-r-0456,"Landscape review of T-cell exhaustion, immune niches, and radiotherapy priming","This review connects checkpoint blockade, tissue architecture, vaccine strategy, and toxicity grading. It frames the field around translational biomarker, early-phase trial, portfolio review, and molecular profiling.",2021,review-like mixed corpus,review,"Landscape review of T-cell exhaustion, immune niches, and radiotherapy priming [SEP] This review connects checkpoint blockade, tissue architecture, vaccine strategy, and toxicity grading. It frames the field around translational biomarker, early-phase trial, portfolio review, and molecular profiling."
cancer-immunotherapy-r-0033,"Landscape review of PD-1 response, macrophage barriers, and neoantigen vaccination","This review connects response stratification, immune contexture, synergy signal, and safety monitoring. It frames the field around portfolio review, dose optimization, mechanism of resistance, and validation cohort.",2024,review-like mixed corpus,review,"Landscape review of PD-1 response, macrophage barriers, and neoantigen vaccination [SEP] This review connects response stratification, immune contexture, synergy signal, and safety monitoring. It frames the field around portfolio review, dose optimization, mechanism of resistance, and validation cohort."
cancer-immunotherapy-04-0258,Management of immune-related myocarditis: study 258,"This study examines myocarditis through steroid management, rechallenge strategy, and toxicity grading. It also discusses links to synergy signal and adaptive resistance, alongside early-phase trial and portfolio review.",2022,Toxicity management,core,"Management of immune-related myocarditis: study 258 [SEP] This study examines myocarditis through steroid management, rechallenge strategy, and toxicity grading. It also discusses links to synergy signal and adaptive resistance, alongside early-phase trial and portfolio review."
cancer-immunotherapy-04-0424,Management of immune-related endocrinopathies: study 424,"This study examines endocrinopathies through toxicity grading, safety monitoring, and clinical triage. It also discusses links to interferon signaling and selection biomarker, alongside portfolio review and patient stratification.",2020,Toxicity management,core,"Management of immune-related endocrinopathies: study 424 [SEP] This study examines endocrinopathies through toxicity grading, safety monitoring, and clinical triage. It also discusses links to interferon signaling and selection biomarker, alongside portfolio review and patient stratification."
cancer-immunotherapy-01-0096,Biomarker mapping for T-cell exhaustion: study 96,"This study examines T-cell exhaustion through response stratification, interferon signaling, and checkpoint blockade. It also discusses links to immune-related adverse event and clinical triage, alongside portfolio review and patient stratification.",2025,Checkpoint biomarkers,core,"Biomarker mapping for T-cell exhaustion: study 96 [SEP] This study examines T-cell exhaustion through response stratification, interferon signaling, and checkpoint blockade. It also discusses links to immune-related adverse event and clinical triage, alongside portfolio review and patient stratification."
cancer-immunotherapy-03-0021,Combination immunotherapy strategy in VEGF blockade: study 21,"This study examines VEGF blockade through treatment sequence, adaptive resistance, and vaccine strategy. It also discusses links to stromal barrier and tissue architecture, alongside mechanism of resistance and validation cohort.",2024,Combination strategy,core,"Combination immunotherapy strategy in VEGF blockade: study 21 [SEP] This study examines VEGF blockade through treatment sequence, adaptive resistance, and vaccine strategy. It also discusses links to stromal barrier and tissue architecture, alongside mechanism of resistance and validation cohort."
cancer-immunotherapy-02-0064,Spatial and single-cell profiling of tumor microenvironment: study 64,"This study examines tumor microenvironment through stromal barrier, myeloid state, and tissue architecture. It also discusses links to vaccine strategy and adaptive resistance, alongside patient stratification and real-world evidence.",2024,Microenvironment profiling,core,"Spatial and single-cell profiling of tumor microenvironment: study 64 [SEP] This study examines tumor microenvironment through stromal barrier, myeloid state, and tissue architecture. It also discusses links to vaccine strategy and adaptive resistance, alongside patient stratification and real-world evidence."
cancer-immunotherapy-r-0291,"Landscape review of interferon-gamma signatures, tumor microenvironment, and VEGF blockade","This review connects response stratification, myeloid state, priming effect, and steroid management. It frames the field around patient stratification, dose optimization, portfolio review, and translational biomarker.",2024,review-like mixed corpus,review,"Landscape review of interferon-gamma signatures, tumor microenvironment, and VEGF blockade [SEP] This review connects response stratification, myeloid state, priming effect, and steroid management. It frames the field around patient stratification, dose optimization, portfolio review, and translational biomarker."
cancer-immunotherapy-02-0364,Spatial and single-cell profiling of tumor microenvironment: study 364,"This study examines tumor microenvironment through tissue architecture, single-cell profiling, and myeloid state. It also discusses links to adaptive resistance and treatment sequence, alongside portfolio review and real-world evidence.",2024,Microenvironment profiling,core,"Spatial and single-cell profiling of tumor microenvironment: study 364 [SEP] This study examines tumor microenvironment through tissue architecture, single-cell profiling, and myeloid state. It also discusses links to adaptive resistance and treatment sequence, alongside portfolio review and real-world evidence."
cancer-immunotherapy-03-0485,Combination immunotherapy strategy in VEGF blockade: study 485,"This study examines VEGF blockade through synergy signal, combination regimen, and vaccine strategy. It also discusses links to selection biomarker and interferon signaling, alongside clinical development and molecular profiling.",2020,Combination strategy,core,"Combination immunotherapy strategy in VEGF blockade: study 485 [SEP] This study examines VEGF blockade through synergy signal, combination regimen, and vaccine strategy. It also discusses links to selection biomarker and interferon signaling, alongside clinical development and molecular profiling."
cancer-immunotherapy-04-0382,Management of immune-related myocarditis: study 382,"This study examines myocarditis through safety monitoring, toxicity grading, and immune-related adverse event. It also discusses links to selection biomarker and response stratification, alongside validation cohort and real-world evidence.",2020,Toxicity management,core,"Management of immune-related myocarditis: study 382 [SEP] This study examines myocarditis through safety monitoring, toxicity grading, and immune-related adverse event. It also discusses links to selection biomarker and response stratification, alongside validation cohort and real-world evidence."
cancer-immunotherapy-03-0039,Combination immunotherapy strategy in neoantigen vaccination: study 39,"This study examines neoantigen vaccination through adaptive resistance, treatment sequence, and combination regimen. It also discusses links to tissue architecture and single-cell profiling, alongside dose optimization and molecular profiling.",2024,Combination strategy,core,"Combination immunotherapy strategy in neoantigen vaccination: study 39 [SEP] This study examines neoantigen vaccination through adaptive resistance, treatment sequence, and combination regimen. It also discusses links to tissue architecture and single-cell profiling, alongside dose optimization and molecular profiling."
cancer-immunotherapy-01-0207,Biomarker mapping for interferon-gamma signatures: study 207,"This study examines interferon-gamma signatures through interferon signaling, immune exclusion, and response stratification. It also discusses links to rechallenge strategy and clinical triage, alongside patient stratification and translational biomarker.",2022,Checkpoint biomarkers,core,"Biomarker mapping for interferon-gamma signatures: study 207 [SEP] This study examines interferon-gamma signatures through interferon signaling, immune exclusion, and response stratification. It also discusses links to rechallenge strategy and clinical triage, alongside patient stratification and translational biomarker."
cancer-immunotherapy-01-0393,Biomarker mapping for PD-1 response: study 393,"This study examines PD-1 response through checkpoint blockade, predictive assay, and immune exclusion. It also discusses links to steroid management and safety monitoring, alongside early-phase trial and clinical development.",2022,Checkpoint biomarkers,core,"Biomarker mapping for PD-1 response: study 393 [SEP] This study examines PD-1 response through checkpoint blockade, predictive assay, and immune exclusion. It also discusses links to steroid management and safety monitoring, alongside early-phase trial and clinical development."
cancer-immunotherapy-r-0343,"Landscape review of interferon-gamma signatures, tumor microenvironment, and VEGF blockade","This review connects predictive assay, tissue architecture, treatment sequence, and rechallenge strategy. It frames the field around portfolio review, validation cohort, mechanism of resistance, and clinical development.",2022,review-like mixed corpus,review,"Landscape review of interferon-gamma signatures, tumor microenvironment, and VEGF blockade [SEP] This review connects predictive assay, tissue architecture, treatment sequence, and rechallenge strategy. It frames the field around portfolio review, validation cohort, mechanism of resistance, and clinical development."
cancer-immunotherapy-02-0371,Spatial and single-cell profiling of lymphocyte states: study 371,"This study examines lymphocyte states through tissue architecture, single-cell profiling, and stromal barrier. It also discusses links to safety monitoring and immune-related adverse event, alongside validation cohort and portfolio review.",2025,Microenvironment profiling,core,"Spatial and single-cell profiling of lymphocyte states: study 371 [SEP] This study examines lymphocyte states through tissue architecture, single-cell profiling, and stromal barrier. It also discusses links to safety monitoring and immune-related adverse event, alongside validation cohort and portfolio review."
cancer-immunotherapy-01-0398,Biomarker mapping for PD-L1 scoring: study 398,"This study examines PD-L1 scoring through checkpoint blockade, interferon signaling, and response stratification. It also discusses links to vaccine strategy and synergy signal, alongside real-world evidence and clinical development.",2021,Checkpoint biomarkers,core,"Biomarker mapping for PD-L1 scoring: study 398 [SEP] This study examines PD-L1 scoring through checkpoint blockade, interferon signaling, and response stratification. It also discusses links to vaccine strategy and synergy signal, alongside real-world evidence and clinical development."
cancer-immunotherapy-r-0315,"Landscape review of interferon-gamma signatures, tumor microenvironment, and VEGF blockade","This review connects predictive assay, immune contexture, vaccine strategy, and steroid management. It frames the field around patient stratification, molecular profiling, real-world evidence, and mechanism of resistance.",2024,review-like mixed corpus,review,"Landscape review of interferon-gamma signatures, tumor microenvironment, and VEGF blockade [SEP] This review connects predictive assay, immune contexture, vaccine strategy, and steroid management. It frames the field around patient stratification, molecular profiling, real-world evidence, and mechanism of resistance."
cancer-immunotherapy-r-0383,"Landscape review of interferon-gamma signatures, tumor microenvironment, and VEGF blockade","This review connects immune exclusion, myeloid state, synergy signal, and safety monitoring. It frames the field around dose optimization, patient stratification, clinical development, and validation cohort.",2020,review-like mixed corpus,review,"Landscape review of interferon-gamma signatures, tumor microenvironment, and VEGF blockade [SEP] This review connects immune exclusion, myeloid state, synergy signal, and safety monitoring. It frames the field around dose optimization, patient stratification, clinical development, and validation cohort."
cancer-immunotherapy-03-0029,Combination immunotherapy strategy in VEGF blockade: study 29,"This study examines VEGF blockade through adaptive resistance, treatment sequence, and combination regimen. It also discusses links to checkpoint blockade and selection biomarker, alongside validation cohort and patient stratification.",2020,Combination strategy,core,"Combination immunotherapy strategy in VEGF blockade: study 29 [SEP] This study examines VEGF blockade through adaptive resistance, treatment sequence, and combination regimen. It also discusses links to checkpoint blockade and selection biomarker, alongside validation cohort and patient stratification."
cancer-immunotherapy-r-0191,"Landscape review of interferon-gamma signatures, tumor microenvironment, and VEGF blockade","This review connects response stratification, immune contexture, priming effect, and rechallenge strategy. It frames the field around real-world evidence, translational biomarker, mechanism of resistance, and patient stratification.",2020,review-like mixed corpus,review,"Landscape review of interferon-gamma signatures, tumor microenvironment, and VEGF blockade [SEP] This review connects response stratification, immune contexture, priming effect, and rechallenge strategy. It frames the field around real-world evidence, translational biomarker, mechanism of resistance, and patient stratification."
cancer-immunotherapy-03-0486,Combination immunotherapy strategy in radiotherapy priming: study 486,"This study examines radiotherapy priming through synergy signal, combination regimen, and treatment sequence. It also discusses links to spatial atlas and immune contexture, alongside molecular profiling and validation cohort.",2021,Combination strategy,core,"Combination immunotherapy strategy in radiotherapy priming: study 486 [SEP] This study examines radiotherapy priming through synergy signal, combination regimen, and treatment sequence. It also discusses links to spatial atlas and immune contexture, alongside molecular profiling and validation cohort."
cancer-immunotherapy-r-0161,"Landscape review of PD-1 response, macrophage barriers, and neoantigen vaccination","This review connects checkpoint blockade, spatial atlas, vaccine strategy, and safety monitoring. It frames the field around dose optimization, clinical development, validation cohort, and portfolio review.",2020,review-like mixed corpus,review,"Landscape review of PD-1 response, macrophage barriers, and neoantigen vaccination [SEP] This review connects checkpoint blockade, spatial atlas, vaccine strategy, and safety monitoring. It frames the field around dose optimization, clinical development, validation cohort, and portfolio review."
cancer-immunotherapy-02-0461,Spatial and single-cell profiling of immune niches: study 461,"This study examines immune niches through spatial atlas, stromal barrier, and immune contexture. It also discusses links to steroid management and rechallenge strategy, alongside mechanism of resistance and portfolio review.",2025,Microenvironment profiling,core,"Spatial and single-cell profiling of immune niches: study 461 [SEP] This study examines immune niches through spatial atlas, stromal barrier, and immune contexture. It also discusses links to steroid management and rechallenge strategy, alongside mechanism of resistance and portfolio review."
cancer-immunotherapy-04-0071,Management of immune-related pneumonitis: study 71,"This study examines pneumonitis through steroid management, rechallenge strategy, and safety monitoring. It also discusses links to tissue architecture and stromal barrier, alongside dose optimization and mechanism of resistance.",2021,Toxicity management,core,"Management of immune-related pneumonitis: study 71 [SEP] This study examines pneumonitis through steroid management, rechallenge strategy, and safety monitoring. It also discusses links to tissue architecture and stromal barrier, alongside dose optimization and mechanism of resistance."
cancer-immunotherapy-r-0274,"Landscape review of PD-L1 scoring, lymphocyte states, and bispecific activation","This review connects selection biomarker, single-cell profiling, synergy signal, and rechallenge strategy. It frames the field around translational biomarker, portfolio review, real-world evidence, and early-phase trial.",2025,review-like mixed corpus,review,"Landscape review of PD-L1 scoring, lymphocyte states, and bispecific activation [SEP] This review connects selection biomarker, single-cell profiling, synergy signal, and rechallenge strategy. It frames the field around translational biomarker, portfolio review, real-world evidence, and early-phase trial."
cancer-immunotherapy-04-0396,Management of immune-related endocrinopathies: study 396,"This study examines endocrinopathies through rechallenge strategy, steroid management, and safety monitoring. It also discusses links to vaccine strategy and priming effect, alongside early-phase trial and validation cohort.",2022,Toxicity management,core,"Management of immune-related endocrinopathies: study 396 [SEP] This study examines endocrinopathies through rechallenge strategy, steroid management, and safety monitoring. It also discusses links to vaccine strategy and priming effect, alongside early-phase trial and validation cohort."
cancer-immunotherapy-r-0232,"Landscape review of T-cell exhaustion, immune niches, and radiotherapy priming","This review connects response stratification, myeloid state, treatment sequence, and clinical triage. It frames the field around early-phase trial, real-world evidence, translational biomarker, and mechanism of resistance.",2025,review-like mixed corpus,review,"Landscape review of T-cell exhaustion, immune niches, and radiotherapy priming [SEP] This review connects response stratification, myeloid state, treatment sequence, and clinical triage. It frames the field around early-phase trial, real-world evidence, translational biomarker, and mechanism of resistance."
cancer-immunotherapy-x-0147,Integrated analysis of neoantigen vaccination with colitis: study 147,"This paper links treatment sequence and synergy signal to clinical triage and rechallenge strategy. The framing emphasizes portfolio review, early-phase trial, and real-world evidence across mixed translational contexts.",2022,Combination strategy + Toxicity management,crossover,"Integrated analysis of neoantigen vaccination with colitis: study 147 [SEP] This paper links treatment sequence and synergy signal to clinical triage and rechallenge strategy. The framing emphasizes portfolio review, early-phase trial, and real-world evidence across mixed translational contexts."
cancer-immunotherapy-02-0305,Spatial and single-cell profiling of immune niches: study 305,"This study examines immune niches through myeloid state, immune contexture, and spatial atlas. It also discusses links to clinical triage and immune-related adverse event, alongside validation cohort and mechanism of resistance.",2025,Microenvironment profiling,core,"Spatial and single-cell profiling of immune niches: study 305 [SEP] This study examines immune niches through myeloid state, immune contexture, and spatial atlas. It also discusses links to clinical triage and immune-related adverse event, alongside validation cohort and mechanism of resistance."
cancer-immunotherapy-04-0252,Management of immune-related endocrinopathies: study 252,"This study examines endocrinopathies through rechallenge strategy, steroid management, and immune-related adverse event. It also discusses links to priming effect and vaccine strategy, alongside patient stratification and early-phase trial.",2022,Toxicity management,core,"Management of immune-related endocrinopathies: study 252 [SEP] This study examines endocrinopathies through rechallenge strategy, steroid management, and immune-related adverse event. It also discusses links to priming effect and vaccine strategy, alongside patient stratification and early-phase trial."
cancer-immunotherapy-x-0455,Integrated analysis of neoantigen vaccination with colitis: study 455,"This paper links priming effect and synergy signal to rechallenge strategy and steroid management. The framing emphasizes portfolio review, real-world evidence, and validation cohort across mixed translational contexts.",2024,Combination strategy + Toxicity management,crossover,"Integrated analysis of neoantigen vaccination with colitis: study 455 [SEP] This paper links priming effect and synergy signal to rechallenge strategy and steroid management. The framing emphasizes portfolio review, real-world evidence, and validation cohort across mixed translational contexts."
cancer-immunotherapy-02-0003,Spatial and single-cell profiling of lymphocyte states: study 3,"This study examines lymphocyte states through spatial atlas, stromal barrier, and myeloid state. It also discusses links to predictive assay and interferon signaling, alongside dose optimization and patient stratification.",2023,Microenvironment profiling,core,"Spatial and single-cell profiling of lymphocyte states: study 3 [SEP] This study examines lymphocyte states through spatial atlas, stromal barrier, and myeloid state. It also discusses links to predictive assay and interferon signaling, alongside dose optimization and patient stratification."
cancer-immunotherapy-02-0280,Spatial and single-cell profiling of tumor microenvironment: study 280,"This study examines tumor microenvironment through myeloid state, immune contexture, and tissue architecture. It also discusses links to vaccine strategy and combination regimen, alongside early-phase trial and portfolio review.",2024,Microenvironment profiling,core,"Spatial and single-cell profiling of tumor microenvironment: study 280 [SEP] This study examines tumor microenvironment through myeloid state, immune contexture, and tissue architecture. It also discusses links to vaccine strategy and combination regimen, alongside early-phase trial and portfolio review."
cancer-immunotherapy-04-0364,Management of immune-related endocrinopathies: study 364,"This study examines endocrinopathies through clinical triage, toxicity grading, and steroid management. It also discusses links to predictive assay and response stratification, alongside early-phase trial and dose optimization.",2020,Toxicity management,core,"Management of immune-related endocrinopathies: study 364 [SEP] This study examines endocrinopathies through clinical triage, toxicity grading, and steroid management. It also discusses links to predictive assay and response stratification, alongside early-phase trial and dose optimization."
cancer-immunotherapy-01-0201,Biomarker mapping for PD-1 response: study 201,"This study examines PD-1 response through response stratification, immune exclusion, and checkpoint blockade. It also discusses links to clinical triage and steroid management, alongside real-world evidence and dose optimization.",2022,Checkpoint biomarkers,core,"Biomarker mapping for PD-1 response: study 201 [SEP] This study examines PD-1 response through response stratification, immune exclusion, and checkpoint blockade. It also discusses links to clinical triage and steroid management, alongside real-world evidence and dose optimization."
cancer-immunotherapy-x-0183,Integrated analysis of neoantigen vaccination with colitis: study 183,"This paper links vaccine strategy and priming effect to rechallenge strategy and clinical triage. The framing emphasizes clinical development, early-phase trial, and validation cohort across mixed translational contexts.",2022,Combination strategy + Toxicity management,crossover,"Integrated analysis of neoantigen vaccination with colitis: study 183 [SEP] This paper links vaccine strategy and priming effect to rechallenge strategy and clinical triage. The framing emphasizes clinical development, early-phase trial, and validation cohort across mixed translational contexts."
cancer-immunotherapy-x-0089,Integrated analysis of PD-1 response with immune niches: study 89,"This paper links response stratification and interferon signaling to stromal barrier and spatial atlas. The framing emphasizes molecular profiling, portfolio review, and early-phase trial across mixed translational contexts.",2024,Checkpoint biomarkers + Microenvironment profiling,crossover,"Integrated analysis of PD-1 response with immune niches: study 89 [SEP] This paper links response stratification and interferon signaling to stromal barrier and spatial atlas. The framing emphasizes molecular profiling, portfolio review, and early-phase trial across mixed translational contexts."
cancer-immunotherapy-x-0279,Integrated analysis of neoantigen vaccination with colitis: study 279,"This paper links priming effect and vaccine strategy to safety monitoring and rechallenge strategy. The framing emphasizes validation cohort, translational biomarker, and real-world evidence across mixed translational contexts.",2022,Combination strategy + Toxicity management,crossover,"Integrated analysis of neoantigen vaccination with colitis: study 279 [SEP] This paper links priming effect and vaccine strategy to safety monitoring and rechallenge strategy. The framing emphasizes validation cohort, translational biomarker, and real-world evidence across mixed translational contexts."
cancer-immunotherapy-04-0297,Management of immune-related colitis: study 297,"This study examines colitis through immune-related adverse event, safety monitoring, and rechallenge strategy. It also discusses links to combination regimen and adaptive resistance, alongside validation cohort and dose optimization.",2025,Toxicity management,core,"Management of immune-related colitis: study 297 [SEP] This study examines colitis through immune-related adverse event, safety monitoring, and rechallenge strategy. It also discusses links to combination regimen and adaptive resistance, alongside validation cohort and dose optimization."
