record_id,title,abstract,year,seed_theme,record_type,text_for_embedding,original_cluster_id,cluster,probability,cluster_display,cluster_theme,pc1_plot,pc2_plot,pc1_cluster,pc2_cluster,pc3_cluster,pc4_cluster
cancer-immunotherapy-x-0134,Integrated analysis of macrophage barriers with neoantigen vaccination: study 134,"This paper links immune contexture and myeloid state to combination regimen and treatment sequence. The framing emphasizes patient stratification, molecular profiling, and translational biomarker across mixed translational contexts.",2021,Microenvironment profiling + Combination strategy,crossover,"Integrated analysis of macrophage barriers with neoantigen vaccination: study 134 [SEP] This paper links immune contexture and myeloid state to combination regimen and treatment sequence. The framing emphasizes patient stratification, molecular profiling, and translational biomarker across mixed translational contexts.",21,22,1.0,Cluster 22,Bridge: Microenvironment profiling x Combination strategy,-0.006143585683934549,0.3659572663060493,-0.006143585683934549,0.3659572663060493,0.20768231864776623,0.16698604770436687
cancer-immunotherapy-03-0255,Combination immunotherapy strategy in neoantigen vaccination: study 255,"This study examines neoantigen vaccination through adaptive resistance, vaccine strategy, and priming effect. It also discusses links to single-cell profiling and tissue architecture, alongside clinical development and validation cohort.",2024,Combination strategy,core,"Combination immunotherapy strategy in neoantigen vaccination: study 255 [SEP] This study examines neoantigen vaccination through adaptive resistance, vaccine strategy, and priming effect. It also discusses links to single-cell profiling and tissue architecture, alongside clinical development and validation cohort.",10,11,0.9813359557960996,Cluster 11,Combination strategy,-0.1015847112236847,-0.009346853124580232,-0.1015847112236847,-0.009346853124580232,0.001918586990006455,0.3268999812638708
cancer-immunotherapy-x-0485,Integrated analysis of PD-1 response with immune niches: study 485,"This paper links response stratification and checkpoint blockade to single-cell profiling and immune contexture. The framing emphasizes mechanism of resistance, molecular profiling, and patient stratification across mixed translational contexts.",2024,Checkpoint biomarkers + Microenvironment profiling,crossover,"Integrated analysis of PD-1 response with immune niches: study 485 [SEP] This paper links response stratification and checkpoint blockade to single-cell profiling and immune contexture. The framing emphasizes mechanism of resistance, molecular profiling, and patient stratification across mixed translational contexts.",19,20,0.9945500978574868,Cluster 20,Bridge: Checkpoint biomarkers x Microenvironment profiling,0.012407260412211353,0.2550764024569102,0.012407260412211353,0.2550764024569102,0.27485115680820404,-0.06503235357192239
cancer-immunotherapy-04-0477,Management of immune-related colitis: study 477,"This study examines colitis through immune-related adverse event, steroid management, and clinical triage. It also discusses links to treatment sequence and vaccine strategy, alongside validation cohort and translational biomarker.",2025,Toxicity management,core,"Management of immune-related colitis: study 477 [SEP] This study examines colitis through immune-related adverse event, steroid management, and clinical triage. It also discusses links to treatment sequence and vaccine strategy, alongside validation cohort and translational biomarker.",13,14,1.0,Cluster 14,Toxicity management,-0.2594717872344428,0.020633743889215447,-0.2594717872344428,0.020633743889215447,-0.18409570308037382,-0.04791791144974057
cancer-immunotherapy-x-0463,Integrated analysis of neoantigen vaccination with colitis: study 463,"This paper links synergy signal and vaccine strategy to safety monitoring and immune-related adverse event. The framing emphasizes translational biomarker, clinical development, and real-world evidence across mixed translational contexts.",2020,Combination strategy + Toxicity management,crossover,"Integrated analysis of neoantigen vaccination with colitis: study 463 [SEP] This paper links synergy signal and vaccine strategy to safety monitoring and immune-related adverse event. The framing emphasizes translational biomarker, clinical development, and real-world evidence across mixed translational contexts.",21,22,1.0,Cluster 22,Bridge: Microenvironment profiling x Combination strategy,-0.10314131913962109,0.4026280580991798,-0.10314131913962109,0.4026280580991798,0.03603336612317902,0.07385537429043298
cancer-immunotherapy-x-0489,Integrated analysis of PD-1 response with immune niches: study 489,"This paper links immune exclusion and checkpoint blockade to myeloid state and tissue architecture. The framing emphasizes translational biomarker, molecular profiling, and dose optimization across mixed translational contexts.",2022,Checkpoint biomarkers + Microenvironment profiling,crossover,"Integrated analysis of PD-1 response with immune niches: study 489 [SEP] This paper links immune exclusion and checkpoint blockade to myeloid state and tissue architecture. The framing emphasizes translational biomarker, molecular profiling, and dose optimization across mixed translational contexts.",19,20,0.9902310732833761,Cluster 20,Bridge: Checkpoint biomarkers x Microenvironment profiling,0.010278899417365895,0.3100966395774519,0.010278899417365895,0.3100966395774519,0.22127680265190358,-0.0775508827231931
cancer-immunotherapy-x-0076,Integrated analysis of endocrinopathies with interferon-gamma signatures: study 76,"This paper links rechallenge strategy and immune-related adverse event to immune exclusion and selection biomarker. The framing emphasizes early-phase trial, portfolio review, and translational biomarker across mixed translational contexts.",2023,Toxicity management + Checkpoint biomarkers,crossover,"Integrated analysis of endocrinopathies with interferon-gamma signatures: study 76 [SEP] This paper links rechallenge strategy and immune-related adverse event to immune exclusion and selection biomarker. The framing emphasizes early-phase trial, portfolio review, and translational biomarker across mixed translational contexts.",20,21,0.9955856476608216,Cluster 21,Bridge: Toxicity management x Checkpoint biomarkers,-0.027546991195336403,0.38744020330162793,-0.027546991195336403,0.38744020330162793,0.008040512117774163,-0.1708359391559502
cancer-immunotherapy-01-0485,Biomarker mapping for PD-1 response: study 485,"This study examines PD-1 response through predictive assay, response stratification, and checkpoint blockade. It also discusses links to synergy signal and treatment sequence, alongside patient stratification and clinical development.",2024,Checkpoint biomarkers,core,"Biomarker mapping for PD-1 response: study 485 [SEP] This study examines PD-1 response through predictive assay, response stratification, and checkpoint blockade. It also discusses links to synergy signal and treatment sequence, alongside patient stratification and clinical development.",17,18,1.0,Cluster 18,Checkpoint biomarkers,-0.0038918300124186644,-0.006523482484166732,-0.0038918300124186644,-0.006523482484166732,-0.07559935522932708,-0.16523066921102617
cancer-immunotherapy-04-0155,Management of immune-related pneumonitis: study 155,"This study examines pneumonitis through steroid management, safety monitoring, and immune-related adverse event. It also discusses links to myeloid state and spatial atlas, alongside mechanism of resistance and molecular profiling.",2021,Toxicity management,core,"Management of immune-related pneumonitis: study 155 [SEP] This study examines pneumonitis through steroid management, safety monitoring, and immune-related adverse event. It also discusses links to myeloid state and spatial atlas, alongside mechanism of resistance and molecular profiling.",12,13,1.0,Cluster 13,Toxicity management,-0.25822862607575175,-0.07159990275968282,-0.25822862607575175,-0.07159990275968282,-0.09153653224268114,-0.09563787885896587
cancer-immunotherapy-r-0177,"Landscape review of PD-1 response, macrophage barriers, and neoantigen vaccination","This review connects predictive assay, stromal barrier, adaptive resistance, and immune-related adverse event. It frames the field around translational biomarker, portfolio review, molecular profiling, and validation cohort.",2024,review-like mixed corpus,review,"Landscape review of PD-1 response, macrophage barriers, and neoantigen vaccination [SEP] This review connects predictive assay, stromal barrier, adaptive resistance, and immune-related adverse event. It frames the field around translational biomarker, portfolio review, molecular profiling, and validation cohort.",5,6,0.9566777103269236,Cluster 6,Review hub: PD-1 response x macrophage barriers,0.34986623061978495,0.05565669252742269,0.34986623061978495,0.05565669252742269,-0.03217441471653853,0.03529920657705362
cancer-immunotherapy-r-0051,"Landscape review of interferon-gamma signatures, tumor microenvironment, and VEGF blockade","This review connects response stratification, stromal barrier, treatment sequence, and toxicity grading. It frames the field around mechanism of resistance, clinical development, portfolio review, and early-phase trial.",2024,review-like mixed corpus,review,"Landscape review of interferon-gamma signatures, tumor microenvironment, and VEGF blockade [SEP] This review connects response stratification, stromal barrier, treatment sequence, and toxicity grading. It frames the field around mechanism of resistance, clinical development, portfolio review, and early-phase trial.",0,1,1.0,Cluster 1,Review hub: interferon-gamma signatures x tumor microenvironment,0.4105116035605899,-0.005737733836816132,0.4105116035605899,-0.005737733836816132,-0.10831551311078606,-0.03785679938938713
cancer-immunotherapy-x-0406,Integrated analysis of macrophage barriers with neoantigen vaccination: study 406,"This paper links spatial atlas and tissue architecture to combination regimen and treatment sequence. The framing emphasizes translational biomarker, early-phase trial, and mechanism of resistance across mixed translational contexts.",2023,Microenvironment profiling + Combination strategy,crossover,"Integrated analysis of macrophage barriers with neoantigen vaccination: study 406 [SEP] This paper links spatial atlas and tissue architecture to combination regimen and treatment sequence. The framing emphasizes translational biomarker, early-phase trial, and mechanism of resistance across mixed translational contexts.",21,22,1.0,Cluster 22,Bridge: Microenvironment profiling x Combination strategy,0.006927180286968272,0.3613471657566555,0.006927180286968272,0.3613471657566555,0.20810699212909078,0.188907517554919
cancer-immunotherapy-04-0275,Management of immune-related pneumonitis: study 275,"This study examines pneumonitis through toxicity grading, rechallenge strategy, and steroid management. It also discusses links to stromal barrier and single-cell profiling, alongside dose optimization and translational biomarker.",2021,Toxicity management,core,"Management of immune-related pneumonitis: study 275 [SEP] This study examines pneumonitis through toxicity grading, rechallenge strategy, and steroid management. It also discusses links to stromal barrier and single-cell profiling, alongside dose optimization and translational biomarker.",12,13,0.9711684918542574,Cluster 13,Toxicity management,-0.21967450947153988,-0.0880755637776851,-0.21967450947153988,-0.0880755637776851,-0.02876076204566878,-0.07607900881856729
cancer-immunotherapy-02-0419,Spatial and single-cell profiling of lymphocyte states: study 419,"This study examines lymphocyte states through immune contexture, spatial atlas, and single-cell profiling. It also discusses links to rechallenge strategy and immune-related adverse event, alongside portfolio review and translational biomarker.",2025,Microenvironment profiling,core,"Spatial and single-cell profiling of lymphocyte states: study 419 [SEP] This study examines lymphocyte states through immune contexture, spatial atlas, and single-cell profiling. It also discusses links to rechallenge strategy and immune-related adverse event, alongside portfolio review and translational biomarker.",8,9,0.9720322880178881,Cluster 9,Microenvironment profiling,-0.08242202274418504,-0.25536162352528063,-0.08242202274418504,-0.25536162352528063,0.26159191787151076,-0.0228598378975504
cancer-immunotherapy-04-0147,Management of immune-related pneumonitis: study 147,"This study examines pneumonitis through toxicity grading, rechallenge strategy, and steroid management. It also discusses links to treatment sequence and adaptive resistance, alongside portfolio review and clinical development.",2025,Toxicity management,core,"Management of immune-related pneumonitis: study 147 [SEP] This study examines pneumonitis through toxicity grading, rechallenge strategy, and steroid management. It also discusses links to treatment sequence and adaptive resistance, alongside portfolio review and clinical development.",12,13,0.99577110248266,Cluster 13,Toxicity management,-0.19793588552541017,-0.03737135169425323,-0.19793588552541017,-0.03737135169425323,-0.17640793629889864,-0.022910027467797422
cancer-immunotherapy-03-0027,Combination immunotherapy strategy in neoantigen vaccination: study 27,"This study examines neoantigen vaccination through combination regimen, priming effect, and treatment sequence. It also discusses links to spatial atlas and tissue architecture, alongside dose optimization and validation cohort.",2024,Combination strategy,core,"Combination immunotherapy strategy in neoantigen vaccination: study 27 [SEP] This study examines neoantigen vaccination through combination regimen, priming effect, and treatment sequence. It also discusses links to spatial atlas and tissue architecture, alongside dose optimization and validation cohort.",10,11,0.9759222165932013,Cluster 11,Combination strategy,-0.09631003071074341,0.030209819185931144,-0.09631003071074341,0.030209819185931144,-0.040934027090148345,0.34709330414677736
cancer-immunotherapy-03-0031,Combination immunotherapy strategy in neoantigen vaccination: study 31,"This study examines neoantigen vaccination through adaptive resistance, synergy signal, and combination regimen. It also discusses links to steroid management and immune-related adverse event, alongside patient stratification and mechanism of resistance.",2022,Combination strategy,core,"Combination immunotherapy strategy in neoantigen vaccination: study 31 [SEP] This study examines neoantigen vaccination through adaptive resistance, synergy signal, and combination regimen. It also discusses links to steroid management and immune-related adverse event, alongside patient stratification and mechanism of resistance.",10,11,0.9791826173127788,Cluster 11,Combination strategy,-0.17802377940895728,0.05333163510845406,-0.17802377940895728,0.05333163510845406,-0.1667725640041372,0.27007713595235455
cancer-immunotherapy-02-0383,Spatial and single-cell profiling of lymphocyte states: study 383,"This study examines lymphocyte states through myeloid state, tissue architecture, and spatial atlas. It also discusses links to rechallenge strategy and safety monitoring, alongside translational biomarker and patient stratification.",2025,Microenvironment profiling,core,"Spatial and single-cell profiling of lymphocyte states: study 383 [SEP] This study examines lymphocyte states through myeloid state, tissue architecture, and spatial atlas. It also discusses links to rechallenge strategy and safety monitoring, alongside translational biomarker and patient stratification.",8,9,0.9907196246517685,Cluster 9,Microenvironment profiling,-0.06307541883971214,-0.22625102419112056,-0.06307541883971214,-0.22625102419112056,0.25797665182338425,0.0005560367904805344
cancer-immunotherapy-03-0336,Combination immunotherapy strategy in bispecific activation: study 336,"This study examines bispecific activation through priming effect, vaccine strategy, and synergy signal. It also discusses links to single-cell profiling and stromal barrier, alongside dose optimization and molecular profiling.",2021,Combination strategy,core,"Combination immunotherapy strategy in bispecific activation: study 336 [SEP] This study examines bispecific activation through priming effect, vaccine strategy, and synergy signal. It also discusses links to single-cell profiling and stromal barrier, alongside dose optimization and molecular profiling.",6,7,0.9661216595143115,Cluster 7,Combination strategy,-0.07208484592990351,-0.1449108316580419,-0.07208484592990351,-0.1449108316580419,-0.06230452028920623,0.28425086488793055
cancer-immunotherapy-x-0223,Integrated analysis of neoantigen vaccination with colitis: study 223,"This paper links treatment sequence and priming effect to safety monitoring and clinical triage. The framing emphasizes translational biomarker, clinical development, and portfolio review across mixed translational contexts.",2020,Combination strategy + Toxicity management,crossover,"Integrated analysis of neoantigen vaccination with colitis: study 223 [SEP] This paper links treatment sequence and priming effect to safety monitoring and clinical triage. The framing emphasizes translational biomarker, clinical development, and portfolio review across mixed translational contexts.",21,22,1.0,Cluster 22,Bridge: Microenvironment profiling x Combination strategy,-0.02901198571703067,0.40129429513850784,-0.02901198571703067,0.40129429513850784,0.05455969985329996,0.11147697796009932
cancer-immunotherapy-01-0365,Biomarker mapping for PD-1 response: study 365,"This study examines PD-1 response through selection biomarker, predictive assay, and immune exclusion. It also discusses links to adaptive resistance and treatment sequence, alongside patient stratification and portfolio review.",2024,Checkpoint biomarkers,core,"Biomarker mapping for PD-1 response: study 365 [SEP] This study examines PD-1 response through selection biomarker, predictive assay, and immune exclusion. It also discusses links to adaptive resistance and treatment sequence, alongside patient stratification and portfolio review.",17,18,1.0,Cluster 18,Checkpoint biomarkers,0.012600686731795385,-0.016442971056061493,0.012600686731795385,-0.016442971056061493,-0.07906302924820492,-0.18946377317669685
cancer-immunotherapy-x-0126,Integrated analysis of macrophage barriers with neoantigen vaccination: study 126,"This paper links myeloid state and tissue architecture to vaccine strategy and combination regimen. The framing emphasizes molecular profiling, patient stratification, and real-world evidence across mixed translational contexts.",2025,Microenvironment profiling + Combination strategy,crossover,"Integrated analysis of macrophage barriers with neoantigen vaccination: study 126 [SEP] This paper links myeloid state and tissue architecture to vaccine strategy and combination regimen. The framing emphasizes molecular profiling, patient stratification, and real-world evidence across mixed translational contexts.",21,22,1.0,Cluster 22,Bridge: Microenvironment profiling x Combination strategy,0.0019045147945986303,0.34252044897840184,0.0019045147945986303,0.34252044897840184,0.20720097752690228,0.18272647398628772
cancer-immunotherapy-01-0028,Biomarker mapping for T-cell exhaustion: study 28,"This study examines T-cell exhaustion through response stratification, predictive assay, and checkpoint blockade. It also discusses links to spatial atlas and tissue architecture, alongside dose optimization and mechanism of resistance.",2023,Checkpoint biomarkers,core,"Biomarker mapping for T-cell exhaustion: study 28 [SEP] This study examines T-cell exhaustion through response stratification, predictive assay, and checkpoint blockade. It also discusses links to spatial atlas and tissue architecture, alongside dose optimization and mechanism of resistance.",1,2,0.9719882317175291,Cluster 2,Checkpoint biomarkers,-0.023084691230082267,-0.11351061626549769,-0.023084691230082267,-0.11351061626549769,0.033996562710707404,-0.14509035350931537
cancer-immunotherapy-01-0474,Biomarker mapping for PD-L1 scoring: study 474,"This study examines PD-L1 scoring through predictive assay, response stratification, and interferon signaling. It also discusses links to steroid management and toxicity grading, alongside real-world evidence and clinical development.",2025,Checkpoint biomarkers,core,"Biomarker mapping for PD-L1 scoring: study 474 [SEP] This study examines PD-L1 scoring through predictive assay, response stratification, and interferon signaling. It also discusses links to steroid management and toxicity grading, alongside real-world evidence and clinical development.",16,17,1.0,Cluster 17,Checkpoint biomarkers,0.0359685780613296,-0.07351348232219972,0.0359685780613296,-0.07351348232219972,-0.14933165856532313,-0.2965252393915174
cancer-immunotherapy-02-0026,Spatial and single-cell profiling of macrophage barriers: study 26,"This study examines macrophage barriers through spatial atlas, stromal barrier, and immune contexture. It also discusses links to steroid management and rechallenge strategy, alongside portfolio review and clinical development.",2022,Microenvironment profiling,core,"Spatial and single-cell profiling of macrophage barriers: study 26 [SEP] This study examines macrophage barriers through spatial atlas, stromal barrier, and immune contexture. It also discusses links to steroid management and rechallenge strategy, alongside portfolio review and clinical development.",14,15,0.9828507570503406,Cluster 15,Microenvironment profiling,-0.06761727628824644,-0.1596050431824952,-0.06761727628824644,-0.1596050431824952,0.28245681363910585,0.05385424204434343
cancer-immunotherapy-02-0226,Spatial and single-cell profiling of macrophage barriers: study 226,"This study examines macrophage barriers through immune contexture, stromal barrier, and myeloid state. It also discusses links to synergy signal and combination regimen, alongside dose optimization and mechanism of resistance.",2024,Microenvironment profiling,core,"Spatial and single-cell profiling of macrophage barriers: study 226 [SEP] This study examines macrophage barriers through immune contexture, stromal barrier, and myeloid state. It also discusses links to synergy signal and combination regimen, alongside dose optimization and mechanism of resistance.",14,15,0.9705438528470606,Cluster 15,Microenvironment profiling,-0.060362819507414164,-0.14292091608742416,-0.060362819507414164,-0.14292091608742416,0.29069881437282313,0.13003784346104053
cancer-immunotherapy-01-0056,Biomarker mapping for T-cell exhaustion: study 56,"This study examines T-cell exhaustion through response stratification, predictive assay, and immune exclusion. It also discusses links to adaptive resistance and treatment sequence, alongside portfolio review and molecular profiling.",2021,Checkpoint biomarkers,core,"Biomarker mapping for T-cell exhaustion: study 56 [SEP] This study examines T-cell exhaustion through response stratification, predictive assay, and immune exclusion. It also discusses links to adaptive resistance and treatment sequence, alongside portfolio review and molecular profiling.",1,2,0.9941933630130168,Cluster 2,Checkpoint biomarkers,-0.007039914183642339,-0.0891660325034718,-0.007039914183642339,-0.0891660325034718,-0.03260118753225752,-0.12572072244961066
cancer-immunotherapy-02-0139,Spatial and single-cell profiling of lymphocyte states: study 139,"This study examines lymphocyte states through immune contexture, tissue architecture, and single-cell profiling. It also discusses links to adaptive resistance and treatment sequence, alongside early-phase trial and molecular profiling.",2021,Microenvironment profiling,core,"Spatial and single-cell profiling of lymphocyte states: study 139 [SEP] This study examines lymphocyte states through immune contexture, tissue architecture, and single-cell profiling. It also discusses links to adaptive resistance and treatment sequence, alongside early-phase trial and molecular profiling.",8,9,0.9769568809688409,Cluster 9,Microenvironment profiling,-0.038953717977401214,-0.2642560033725522,-0.038953717977401214,-0.2642560033725522,0.30132390032860606,0.05961085500852235
cancer-immunotherapy-01-0303,Biomarker mapping for interferon-gamma signatures: study 303,"This study examines interferon-gamma signatures through checkpoint blockade, predictive assay, and immune exclusion. It also discusses links to clinical triage and toxicity grading, alongside molecular profiling and portfolio review.",2022,Checkpoint biomarkers,core,"Biomarker mapping for interferon-gamma signatures: study 303 [SEP] This study examines interferon-gamma signatures through checkpoint blockade, predictive assay, and immune exclusion. It also discusses links to clinical triage and toxicity grading, alongside molecular profiling and portfolio review.",18,19,0.9899965883782753,Cluster 19,Checkpoint biomarkers,0.0094975776768333,0.056577955575197465,0.0094975776768333,0.056577955575197465,-0.11227501843901698,-0.31190493515345635
cancer-immunotherapy-r-0109,"Landscape review of PD-1 response, macrophage barriers, and neoantigen vaccination","This review connects immune exclusion, stromal barrier, treatment sequence, and immune-related adverse event. It frames the field around portfolio review, early-phase trial, mechanism of resistance, and translational biomarker.",2022,review-like mixed corpus,review,"Landscape review of PD-1 response, macrophage barriers, and neoantigen vaccination [SEP] This review connects immune exclusion, stromal barrier, treatment sequence, and immune-related adverse event. It frames the field around portfolio review, early-phase trial, mechanism of resistance, and translational biomarker.",5,6,0.968996566887575,Cluster 6,Review hub: PD-1 response x macrophage barriers,0.34272954419789986,0.06924530241590546,0.34272954419789986,0.06924530241590546,-0.04784571082469219,0.054211329594778083
cancer-immunotherapy-03-0277,Combination immunotherapy strategy in VEGF blockade: study 277,"This study examines VEGF blockade through vaccine strategy, combination regimen, and adaptive resistance. It also discusses links to immune-related adverse event and toxicity grading, alongside dose optimization and early-phase trial.",2022,Combination strategy,core,"Combination immunotherapy strategy in VEGF blockade: study 277 [SEP] This study examines VEGF blockade through vaccine strategy, combination regimen, and adaptive resistance. It also discusses links to immune-related adverse event and toxicity grading, alongside dose optimization and early-phase trial.",7,8,0.9568334892222725,Cluster 8,Combination strategy,-0.1303549840842461,-0.043115588074603056,-0.1303549840842461,-0.043115588074603056,-0.22694222404986347,0.20046079660528257
cancer-immunotherapy-r-0136,"Landscape review of T-cell exhaustion, immune niches, and radiotherapy priming","This review connects selection biomarker, stromal barrier, combination regimen, and toxicity grading. It frames the field around dose optimization, early-phase trial, patient stratification, and translational biomarker.",2025,review-like mixed corpus,review,"Landscape review of T-cell exhaustion, immune niches, and radiotherapy priming [SEP] This review connects selection biomarker, stromal barrier, combination regimen, and toxicity grading. It frames the field around dose optimization, early-phase trial, patient stratification, and translational biomarker.",2,3,0.9853186346934301,Cluster 3,Review hub: T-cell exhaustion x immune niches,0.3540396082797353,-0.04868607359861658,0.3540396082797353,-0.04868607359861658,-0.06967361878924429,0.05421082228590669
cancer-immunotherapy-02-0125,Spatial and single-cell profiling of immune niches: study 125,"This study examines immune niches through tissue architecture, single-cell profiling, and spatial atlas. It also discusses links to clinical triage and immune-related adverse event, alongside clinical development and dose optimization.",2025,Microenvironment profiling,core,"Spatial and single-cell profiling of immune niches: study 125 [SEP] This study examines immune niches through tissue architecture, single-cell profiling, and spatial atlas. It also discusses links to clinical triage and immune-related adverse event, alongside clinical development and dose optimization.",15,16,0.9987049544801516,Cluster 16,Microenvironment profiling,-0.13260726061072084,-0.19668863008720147,-0.13260726061072084,-0.19668863008720147,0.29701939131336835,-0.04026360813958952
cancer-immunotherapy-x-0056,Integrated analysis of endocrinopathies with interferon-gamma signatures: study 56,"This paper links steroid management and immune-related adverse event to interferon signaling and response stratification. The framing emphasizes clinical development, portfolio review, and validation cohort across mixed translational contexts.",2021,Toxicity management + Checkpoint biomarkers,crossover,"Integrated analysis of endocrinopathies with interferon-gamma signatures: study 56 [SEP] This paper links steroid management and immune-related adverse event to interferon signaling and response stratification. The framing emphasizes clinical development, portfolio review, and validation cohort across mixed translational contexts.",20,21,1.0,Cluster 21,Bridge: Toxicity management x Checkpoint biomarkers,-0.040554134805456866,0.37677042602875477,-0.040554134805456866,0.37677042602875477,-0.002712249314765782,-0.19396398287270025
cancer-immunotherapy-03-0281,Combination immunotherapy strategy in VEGF blockade: study 281,"This study examines VEGF blockade through priming effect, adaptive resistance, and treatment sequence. It also discusses links to immune exclusion and interferon signaling, alongside dose optimization and clinical development.",2020,Combination strategy,core,"Combination immunotherapy strategy in VEGF blockade: study 281 [SEP] This study examines VEGF blockade through priming effect, adaptive resistance, and treatment sequence. It also discusses links to immune exclusion and interferon signaling, alongside dose optimization and clinical development.",7,8,0.9845020039938974,Cluster 8,Combination strategy,-0.06935489903464769,-0.04866837761186536,-0.06935489903464769,-0.04866837761186536,-0.18541481258578013,0.18617457337007154
cancer-immunotherapy-03-0050,Combination immunotherapy strategy in radiotherapy priming: study 50,"This study examines radiotherapy priming through combination regimen, treatment sequence, and priming effect. It also discusses links to selection biomarker and immune exclusion, alongside real-world evidence and dose optimization.",2023,Combination strategy,core,"Combination immunotherapy strategy in radiotherapy priming: study 50 [SEP] This study examines radiotherapy priming through combination regimen, treatment sequence, and priming effect. It also discusses links to selection biomarker and immune exclusion, alongside real-world evidence and dose optimization.",3,4,1.0,Cluster 4,Combination strategy,-0.07546357729151625,-0.062059536133122456,-0.07546357729151625,-0.062059536133122456,-0.17231851512367066,0.26932118744691635
cancer-immunotherapy-01-0337,Biomarker mapping for PD-1 response: study 337,"This study examines PD-1 response through interferon signaling, response stratification, and predictive assay. It also discusses links to stromal barrier and tissue architecture, alongside molecular profiling and patient stratification.",2020,Checkpoint biomarkers,core,"Biomarker mapping for PD-1 response: study 337 [SEP] This study examines PD-1 response through interferon signaling, response stratification, and predictive assay. It also discusses links to stromal barrier and tissue architecture, alongside molecular profiling and patient stratification.",17,18,0.9923304465245848,Cluster 18,Checkpoint biomarkers,0.0023083782433829737,-0.030102930092805704,0.0023083782433829737,-0.030102930092805704,0.010286577957221188,-0.23511574383593178
cancer-immunotherapy-01-0048,Biomarker mapping for T-cell exhaustion: study 48,"This study examines T-cell exhaustion through immune exclusion, checkpoint blockade, and interferon signaling. It also discusses links to toxicity grading and steroid management, alongside early-phase trial and translational biomarker.",2025,Checkpoint biomarkers,core,"Biomarker mapping for T-cell exhaustion: study 48 [SEP] This study examines T-cell exhaustion through immune exclusion, checkpoint blockade, and interferon signaling. It also discusses links to toxicity grading and steroid management, alongside early-phase trial and translational biomarker.",1,2,0.9717179886064602,Cluster 2,Checkpoint biomarkers,-0.03696572210821173,-0.06214535473108992,-0.03696572210821173,-0.06214535473108992,-0.0715026155199845,-0.20222715775837072
cancer-immunotherapy-01-0107,Biomarker mapping for interferon-gamma signatures: study 107,"This study examines interferon-gamma signatures through response stratification, immune exclusion, and predictive assay. It also discusses links to adaptive resistance and treatment sequence, alongside mechanism of resistance and clinical development.",2024,Checkpoint biomarkers,core,"Biomarker mapping for interferon-gamma signatures: study 107 [SEP] This study examines interferon-gamma signatures through response stratification, immune exclusion, and predictive assay. It also discusses links to adaptive resistance and treatment sequence, alongside mechanism of resistance and clinical development.",18,19,0.9612554511733332,Cluster 19,Checkpoint biomarkers,0.0005024393583782356,0.0687868980580384,0.0005024393583782356,0.0687868980580384,-0.11070640269699257,-0.2472519447427239
cancer-immunotherapy-03-0080,Combination immunotherapy strategy in bispecific activation: study 80,"This study examines bispecific activation through vaccine strategy, combination regimen, and adaptive resistance. It also discusses links to response stratification and checkpoint blockade, alongside real-world evidence and translational biomarker.",2023,Combination strategy,core,"Combination immunotherapy strategy in bispecific activation: study 80 [SEP] This study examines bispecific activation through vaccine strategy, combination regimen, and adaptive resistance. It also discusses links to response stratification and checkpoint blockade, alongside real-world evidence and translational biomarker.",6,7,0.9921705298692706,Cluster 7,Combination strategy,-0.0545279356454303,-0.06962089840638483,-0.0545279356454303,-0.06962089840638483,-0.1920808787433278,0.23933345747966492
cancer-immunotherapy-03-0145,Combination immunotherapy strategy in VEGF blockade: study 145,"This study examines VEGF blockade through priming effect, vaccine strategy, and adaptive resistance. It also discusses links to immune-related adverse event and toxicity grading, alongside mechanism of resistance and patient stratification.",2022,Combination strategy,core,"Combination immunotherapy strategy in VEGF blockade: study 145 [SEP] This study examines VEGF blockade through priming effect, vaccine strategy, and adaptive resistance. It also discusses links to immune-related adverse event and toxicity grading, alongside mechanism of resistance and patient stratification.",7,8,0.965075991328413,Cluster 8,Combination strategy,-0.13867537602441574,-0.05074304560538363,-0.13867537602441574,-0.05074304560538363,-0.23420807735263768,0.1993560279628585
cancer-immunotherapy-x-0441,Integrated analysis of PD-1 response with immune niches: study 441,"This paper links predictive assay and selection biomarker to myeloid state and stromal barrier. The framing emphasizes clinical development, mechanism of resistance, and dose optimization across mixed translational contexts.",2022,Checkpoint biomarkers + Microenvironment profiling,crossover,"Integrated analysis of PD-1 response with immune niches: study 441 [SEP] This paper links predictive assay and selection biomarker to myeloid state and stromal barrier. The framing emphasizes clinical development, mechanism of resistance, and dose optimization across mixed translational contexts.",19,20,0.9869215582489648,Cluster 20,Bridge: Checkpoint biomarkers x Microenvironment profiling,0.021032084396096155,0.30054940318494033,0.021032084396096155,0.30054940318494033,0.20540106045619438,-0.07201867753649852
cancer-immunotherapy-04-0337,Management of immune-related colitis: study 337,"This study examines colitis through clinical triage, rechallenge strategy, and immune-related adverse event. It also discusses links to predictive assay and immune exclusion, alongside real-world evidence and mechanism of resistance.",2023,Toxicity management,core,"Management of immune-related colitis: study 337 [SEP] This study examines colitis through clinical triage, rechallenge strategy, and immune-related adverse event. It also discusses links to predictive assay and immune exclusion, alongside real-world evidence and mechanism of resistance.",13,14,1.0,Cluster 14,Toxicity management,-0.22919699077964564,-0.0026974024452002393,-0.22919699077964564,-0.0026974024452002393,-0.1537361639237405,-0.11199839204837961
